Time,ID,Action,Weight (kg),Weight (g)
2019-12-07 18:03:20,001746,food added,,65.56
2019-12-07 18:05:57,001747,food added,,95.51
2019-12-07 18:06:11,001748,food added,,119.50
2019-12-07 18:06:25,,weight checked,8.466,
2019-12-07 18:11:25,,weight checked,8.283,
2019-12-07 18:13:35,001749,food added,,35.48
2019-12-07 18:14:02,001750,food added,,22.00
2019-12-07 18:14:05,001751,food added,,138.13
2019-12-07 18:14:13,001752,food added,,23.60
2019-12-07 18:14:16,001753,food added,,70.32
2019-12-07 18:14:20,001754,food added,,55.53
2019-12-07 18:14:31,001755,food added,,30.00
2019-12-07 18:15:36,001756,food added,,45.83
2019-12-07 18:15:44,001757,food added,,65.33
2019-12-07 18:16:02,001758,food added,,43.84
2019-12-07 18:16:05,001759,bin removed,11.030,
2019-12-07 18:21:22,001760,scale reset,0.002,
2019-12-07 18:21:22,,weight checked,0.001,
2019-12-07 18:21:26,,weight checked,-0.004,
2019-12-07 18:26:27,,weight checked,-0.055,
2019-12-07 18:26:55,001761,food added,,41.63
2019-12-07 18:27:02,001762,food added,,181.48
2019-12-07 18:31:27,,weight checked,0.094,
2019-12-07 18:36:28,,weight checked,0.050,
2019-12-07 18:41:28,,weight checked,0.009,
2019-12-07 18:46:29,,weight checked,-0.019,
2019-12-07 18:51:29,,weight checked,-0.038,
2019-12-07 18:56:29,,weight checked,-0.059,
2019-12-07 19:01:30,,weight checked,-0.076,
2019-12-07 19:06:30,,weight checked,-0.097,
2019-12-07 19:11:31,,weight checked,-0.113,
2019-12-07 19:16:31,,weight checked,-0.116,
2019-12-07 19:21:32,,weight checked,-0.064,
2019-12-07 19:26:32,,weight checked,-0.012,
2019-12-07 19:31:33,,weight checked,0.018,
2019-12-07 19:36:33,,weight checked,0.037,
2019-12-07 19:41:34,,weight checked,0.032,
2019-12-07 19:46:34,,weight checked,0.003,
2019-12-07 19:51:34,,weight checked,-0.038,
2019-12-07 19:56:35,,weight checked,-0.076,
2019-12-07 20:01:35,,weight checked,-0.116,
2019-12-07 20:06:36,,weight checked,-0.118,
2019-12-07 20:11:36,,weight checked,-0.132,
2019-12-07 20:16:37,,weight checked,-0.122,
2019-12-07 20:21:37,,weight checked,-0.114,
2019-12-07 20:26:38,,weight checked,-0.101,
2019-12-07 20:31:38,,weight checked,-0.090,
2019-12-07 20:36:38,,weight checked,-0.081,
2019-12-07 20:41:39,,weight checked,-0.073,
2019-12-07 20:46:39,,weight checked,-0.068,
2019-12-07 20:51:40,,weight checked,-0.057,
2019-12-07 20:56:40,,weight checked,-0.047,
2019-12-08 06:02:28,,weight checked,0.257,
2019-12-08 06:02:33,001763,scale reset,0.000,
2019-12-08 06:07:29,,weight checked,-0.013,
2019-12-08 06:12:29,,weight checked,0.033,
2019-12-08 06:17:30,,weight checked,0.072,
2019-12-08 06:22:30,,weight checked,0.105,
2019-12-08 06:27:31,,weight checked,0.134,
2019-12-08 06:32:31,,weight checked,0.155,
2019-12-08 06:37:32,,weight checked,0.169,
2019-12-08 06:42:32,,weight checked,0.184,
2019-12-08 06:47:32,,weight checked,0.198,
2019-12-08 06:52:33,,weight checked,0.209,
2019-12-08 06:57:33,,weight checked,0.217,
2019-12-08 07:02:34,,weight checked,0.224,
2019-12-08 07:07:34,,weight checked,0.228,
2019-12-08 07:12:35,,weight checked,0.224,
2019-12-08 07:17:35,,weight checked,0.222,
2019-12-08 07:22:36,,weight checked,0.216,
2019-12-08 07:27:36,,weight checked,0.183,
2019-12-08 07:32:36,,weight checked,0.134,
2019-12-08 07:37:37,,weight checked,0.067,
2019-12-08 07:42:37,,weight checked,0.003,
2019-12-08 07:47:38,,weight checked,-0.049,
2019-12-08 07:52:38,,weight checked,-0.103,
2019-12-08 07:57:39,,weight checked,-0.149,
2019-12-08 08:02:39,,weight checked,-0.195,
2019-12-08 08:07:40,,weight checked,-0.227,
2019-12-08 08:12:40,,weight checked,-0.262,
2019-12-08 08:17:40,,weight checked,-0.241,
2019-12-08 08:22:41,,weight checked,-0.223,
2019-12-08 08:27:41,,weight checked,-0.180,
2019-12-08 08:32:42,,weight checked,-0.143,
2019-12-08 08:37:42,,weight checked,-0.122,
2019-12-08 08:42:43,,weight checked,-0.137,
2019-12-08 08:43:31,001764,food added,,25.60
2019-12-08 08:47:43,,weight checked,-0.136,
2019-12-08 08:52:44,,weight checked,-0.170,
2019-12-08 08:57:44,,weight checked,-0.203,
2019-12-08 09:01:49,001765,food added,,174.88
2019-12-08 09:02:44,,weight checked,-0.064,
2019-12-08 09:07:45,,weight checked,-0.105,
2019-12-08 09:08:49,001766,food added,,35.86
2019-12-08 09:12:45,,weight checked,-0.104,
2019-12-08 09:15:14,001767,food added,,110.75
2019-12-08 09:16:33,001768,food added,,27.58
2019-12-08 09:17:46,,weight checked,0.005,
2019-12-08 09:22:46,,weight checked,-0.019,
2019-12-08 09:27:47,,weight checked,0.003,
2019-12-08 09:28:41,001769,food added,,48.31
2019-12-08 09:32:47,,weight checked,0.103,
2019-12-08 09:36:14,001770,food added,,119.21
2019-12-08 09:37:48,,weight checked,0.292,
2019-12-08 09:42:48,,weight checked,0.325,
2019-12-08 09:47:48,,weight checked,0.328,
2019-12-08 09:52:49,,weight checked,0.330,
2019-12-08 09:57:49,,weight checked,0.305,
2019-12-08 10:02:50,,weight checked,0.287,
2019-12-08 10:07:50,,weight checked,0.261,
2019-12-08 10:12:51,,weight checked,0.231,
2019-12-08 10:17:51,,weight checked,0.203,
2019-12-08 10:22:52,,weight checked,0.163,
2019-12-08 10:27:52,,weight checked,0.125,
2019-12-08 10:32:53,,weight checked,0.095,
2019-12-08 10:37:53,,weight checked,0.064,
2019-12-08 10:42:53,,weight checked,0.040,
2019-12-08 10:47:54,,weight checked,0.031,
2019-12-08 10:52:54,,weight checked,0.030,
2019-12-08 10:57:55,,weight checked,0.012,
2019-12-08 11:02:55,,weight checked,0.029,
2019-12-08 11:07:56,,weight checked,0.097,
2019-12-08 11:12:56,,weight checked,0.161,
2019-12-08 11:17:57,,weight checked,0.202,
2019-12-08 11:22:57,,weight checked,0.222,
2019-12-08 11:27:57,,weight checked,0.207,
2019-12-08 11:32:58,,weight checked,0.172,
2019-12-08 11:33:10,001771,food added,,56.96
2019-12-08 11:33:14,001772,food added,,94.26
2019-12-08 11:37:58,,weight checked,0.314,
2019-12-08 11:42:59,,weight checked,0.320,
2019-12-08 11:43:09,001773,food added,,233.64
2019-12-08 11:46:23,001774,food added,,74.33
2019-12-08 11:47:56,001775,food added,,127.58
2019-12-08 11:47:59,,weight checked,0.674,
2019-12-08 11:48:58,001776,food added,,173.52
2019-12-08 11:51:27,001777,food added,,105.68
2019-12-08 11:51:59,001778,food added,,26.24
2019-12-08 11:53:00,,weight checked,0.916,
2019-12-08 11:53:26,001779,food added,,78.05
2019-12-08 11:54:38,001780,food added,,291.15
2019-12-08 11:57:54,001781,food added,,43.07
2019-12-08 11:58:00,,weight checked,1.272,
2019-12-08 12:00:42,001782,food added,,70.14
2019-12-08 12:01:43,001783,food added,,249.48
2019-12-08 12:01:49,001784,food added,,30.63
2019-12-08 12:03:01,,weight checked,1.590,
2019-12-08 12:05:44,001785,food added,,55.09
2019-12-08 12:06:29,001786,food added,,35.85
2019-12-08 12:07:38,001787,food added,,177.68
2019-12-08 12:08:01,,weight checked,1.858,
2019-12-08 12:10:11,001788,food added,,176.16
2019-12-08 12:10:51,001789,food added,,166.40
2019-12-08 12:11:51,001790,food added,,80.68
2019-12-08 12:11:57,001791,food added,,73.64
2019-12-08 12:12:29,001792,food added,,25.99
2019-12-08 12:13:01,,weight checked,2.462,
2019-12-08 12:13:24,001793,food added,,29.15
2019-12-08 12:13:56,001794,food added,,68.55
2019-12-08 12:14:16,001795,food added,,177.99
2019-12-08 12:14:59,001796,food added,,104.38
2019-12-08 12:15:23,001797,food added,,40.95
2019-12-08 12:16:00,001798,food added,,61.31
2019-12-08 12:16:05,001799,food added,,57.76
2019-12-08 12:16:57,001800,food added,,216.91
2019-12-08 12:17:35,001801,food added,,274.31
2019-12-08 12:18:02,,weight checked,3.442,
2019-12-08 12:19:00,001802,food added,,62.46
2019-12-08 12:20:18,001803,food added,,50.46
2019-12-08 12:22:08,001804,food added,,286.57
2019-12-08 12:23:02,,weight checked,3.758,
2019-12-08 12:24:08,001805,food added,,307.43
2019-12-08 12:25:58,001806,food added,,59.30
2019-12-08 12:26:01,001807,food added,,33.04
2019-12-08 12:26:11,001808,food added,,94.75
2019-12-08 12:26:29,001809,food added,,189.54
2019-12-08 12:28:03,,weight checked,4.386,
2019-12-08 12:29:50,001810,food added,,77.51
2019-12-08 12:32:53,001811,food added,,148.94
2019-12-08 12:33:03,,weight checked,4.560,
2019-12-08 12:33:16,001812,food added,,63.06
2019-12-08 12:34:57,001813,food added,,84.37
2019-12-08 12:37:32,001814,food added,,79.48
2019-12-08 12:37:36,001815,food added,,128.96
2019-12-08 12:37:45,001816,food added,,157.74
2019-12-08 12:38:04,,weight checked,5.046,
2019-12-08 12:38:25,001817,food added,,153.29
2019-12-08 12:38:32,001818,food added,,63.74
2019-12-08 12:38:53,001819,food added,,29.50
2019-12-08 12:41:47,001820,food added,,26.80
2019-12-08 12:41:50,001821,food added,,32.73
2019-12-08 12:41:58,001822,food added,,24.09
2019-12-08 12:43:04,,weight checked,5.253,
2019-12-08 12:46:10,001823,food added,,120.51
2019-12-08 12:47:27,001824,food added,,77.34
2019-12-08 12:47:38,001825,food added,,27.32
2019-12-08 12:47:58,001826,food added,,32.28
2019-12-08 12:48:05,,weight checked,5.494,
2019-12-08 12:48:26,001827,food added,,23.16
2019-12-08 12:48:42,001828,food added,,25.25
2019-12-08 12:49:08,001829,food added,,66.92
2019-12-08 12:50:22,001830,food added,,117.73
2019-12-08 12:50:54,001831,food added,,64.28
2019-12-08 12:53:05,,weight checked,5.794,
2019-12-08 12:54:14,001832,food added,,184.96
2019-12-08 12:54:22,001833,food added,,33.27
2019-12-08 12:54:52,001834,food added,,133.87
2019-12-08 12:55:00,001835,food added,,34.09
2019-12-08 12:55:33,001836,food added,,22.98
2019-12-08 12:58:06,,weight checked,6.166,
2019-12-08 12:58:11,001837,food added,,3340.84
2019-12-08 12:58:23,001838,food added,,39.64
2019-12-08 12:58:33,001839,food added,,24.09
2019-12-08 12:58:44,001840,food added,,42.42
2019-12-08 12:58:57,001841,food added,,24.87
2019-12-08 13:00:42,001842,food added,,31.83
2019-12-08 13:00:48,001843,food added,,33.37
2019-12-08 13:01:21,001844,food added,,40.27
2019-12-08 13:02:54,001845,food added,,39.28
2019-12-08 13:03:06,,weight checked,6.209,
2019-12-08 13:03:40,001846,food added,,31.06
2019-12-08 13:04:23,001847,food added,,52.21
2019-12-08 13:04:27,001848,food added,,39.04
2019-12-08 13:04:39,001849,food added,,32.40
2019-12-08 13:07:06,001850,food added,,34.60
2019-12-08 13:07:55,001851,food added,,28.55
2019-12-08 13:08:06,,weight checked,6.212,
2019-12-08 13:08:15,001852,food added,,43.77
2019-12-08 13:11:52,001853,food added,,36.47
2019-12-08 13:11:59,001854,food added,,248.82
2019-12-08 13:12:05,001855,food added,,86.18
2019-12-08 13:12:13,001856,food added,,30.43
2019-12-08 13:12:31,001857,food added,,58.44
2019-12-08 13:12:53,001858,food added,,195.35
2019-12-08 13:13:07,,weight checked,6.711,
2019-12-08 13:13:13,001859,food added,,27.19
2019-12-08 13:13:35,001860,food added,,43.59
2019-12-08 13:16:48,001861,food added,,48.77
2019-12-08 13:16:52,001862,food added,,21.33
2019-12-08 13:18:07,,weight checked,6.807,
2019-12-08 13:19:11,001863,food added,,24.67
2019-12-08 13:19:50,001864,food added,,23.46
2019-12-08 13:19:54,001865,food added,,234.76
2019-12-08 13:20:14,001866,food added,,27.23
2019-12-08 13:23:08,,weight checked,6.913,
2019-12-08 13:24:55,001867,food added,,32.41
2019-12-08 13:25:29,001868,food added,,48.96
2019-12-08 13:25:47,001869,food added,,89.23
2019-12-08 13:28:08,,weight checked,6.898,
2019-12-08 13:30:16,001870,food added,,96.89
2019-12-08 13:31:23,001871,food added,,31.29
2019-12-08 13:31:36,001872,food added,,28.71
2019-12-08 13:33:09,,weight checked,6.943,
2019-12-08 13:38:09,,weight checked,6.889,
2019-12-08 13:43:10,,weight checked,6.864,
2019-12-08 13:47:00,001873,food added,,96.65
2019-12-08 13:48:10,,weight checked,6.908,
2019-12-08 13:51:39,001874,food added,,25.09
2019-12-08 13:53:11,,weight checked,6.847,
2019-12-08 13:58:11,,weight checked,6.834,
2019-12-08 14:03:11,,weight checked,6.819,
2019-12-08 14:08:12,,weight checked,6.810,
2019-12-08 14:13:12,,weight checked,6.794,
2019-12-08 14:18:13,,weight checked,6.776,
2019-12-08 14:23:13,,weight checked,6.776,
2019-12-08 14:28:14,,weight checked,6.777,
2019-12-08 14:33:14,,weight checked,6.784,
2019-12-08 14:38:15,,weight checked,6.848,
2019-12-08 14:43:15,,weight checked,6.937,
2019-12-08 14:48:15,,weight checked,6.971,
2019-12-08 14:53:16,,weight checked,7.002,
2019-12-08 14:58:16,,weight checked,7.015,
2019-12-08 15:03:17,,weight checked,7.010,
2019-12-08 15:08:17,,weight checked,6.993,
2019-12-08 15:13:18,,weight checked,6.965,
2019-12-08 15:18:18,,weight checked,6.919,
2019-12-08 15:23:19,,weight checked,6.890,
2019-12-08 15:28:19,,weight checked,6.871,
2019-12-08 15:33:20,,weight checked,6.850,
2019-12-08 15:38:20,,weight checked,6.830,
2019-12-08 15:43:20,,weight checked,6.811,
2019-12-08 15:48:21,,weight checked,6.805,
2019-12-08 15:53:21,,weight checked,6.792,
2019-12-08 15:58:22,,weight checked,6.776,
2019-12-08 16:03:22,,weight checked,6.762,
2019-12-08 16:06:40,001875,food added,,22.19
2019-12-08 16:06:46,001876,food added,,29.74
2019-12-08 16:08:23,,weight checked,6.743,
2019-12-08 16:13:23,,weight checked,6.744,
2019-12-08 16:18:24,,weight checked,6.753,
2019-12-08 16:23:24,,weight checked,6.775,
2019-12-08 16:28:24,,weight checked,6.783,
2019-12-08 16:33:25,,weight checked,6.850,
2019-12-08 16:38:25,,weight checked,6.892,
2019-12-08 16:43:26,,weight checked,6.926,
2019-12-08 16:48:26,,weight checked,6.943,
2019-12-08 16:51:33,001877,food added,,34.86
2019-12-08 16:53:27,,weight checked,6.921,
2019-12-08 16:58:27,,weight checked,6.913,
2019-12-08 17:00:19,001878,food added,,100.63
2019-12-08 17:03:14,001879,food added,,20.88
2019-12-08 17:03:28,,weight checked,7.025,
2019-12-08 17:08:09,001880,food added,,28.05
2019-12-08 17:08:28,,weight checked,7.038,
2019-12-08 17:10:49,001881,food added,,105.79
2019-12-08 17:11:52,001882,food added,,103.78
2019-12-08 17:12:06,001883,food added,,78.31
2019-12-08 17:13:29,,weight checked,7.331,
2019-12-08 17:13:35,001884,food added,,22.10
2019-12-08 17:14:24,001885,food added,,30.67
2019-12-08 17:14:37,001886,food added,,49.48
2019-12-08 17:14:45,001887,food added,,195.30
2019-12-08 17:15:02,001888,food added,,22.66
2019-12-08 17:16:49,001889,food added,,88.58
2019-12-08 17:16:54,001890,food added,,39.07
2019-12-08 17:17:08,001891,food added,,29.34
2019-12-08 17:17:35,001892,food added,,26.32
2019-12-08 17:18:09,001893,food added,,24.10
2019-12-08 17:18:29,,weight checked,7.767,
2019-12-08 17:20:14,001894,food added,,30.95
2019-12-08 17:20:46,001895,food added,,22.99
2019-12-08 17:21:28,001896,food added,,34.81
2019-12-08 17:21:32,001897,food added,,25.50
2019-12-08 17:22:06,001898,food added,,25.11
2019-12-08 17:23:29,,weight checked,7.867,
2019-12-08 17:23:52,001899,food added,,45.05
2019-12-08 17:24:09,001900,food added,,32.14
2019-12-08 17:24:29,001901,food added,,116.88
2019-12-08 17:24:42,001902,food added,,39.00
2019-12-08 17:24:51,001903,food added,,50.35
2019-12-08 17:25:35,001904,food added,,69.20
2019-12-08 17:25:54,001905,food added,,68.21
2019-12-08 17:26:36,001906,food added,,23.01
2019-12-08 17:28:30,,weight checked,8.139,
2019-12-08 17:28:36,001907,food added,,193.98
2019-12-08 17:28:43,001908,food added,,45.15
2019-12-08 17:29:17,001909,food added,,44.35
2019-12-08 17:29:28,001910,food added,,70.98
2019-12-08 17:29:45,001911,food added,,36.28
2019-12-08 17:30:26,001912,food added,,44.54
2019-12-08 17:31:01,001913,food added,,30.46
2019-12-08 17:32:27,001914,food added,,144.02
2019-12-08 17:32:33,001915,food added,,65.59
2019-12-08 17:33:30,,weight checked,8.665,
2019-12-08 17:34:27,001916,food added,,22.29
2019-12-08 17:34:40,001917,food added,,25.73
2019-12-08 17:34:58,001918,food added,,25.63
2019-12-08 17:35:12,001919,food added,,22.81
2019-12-08 17:35:17,001920,food added,,22.36
2019-12-08 17:35:20,001921,food added,,26.52
2019-12-08 17:35:58,001922,food added,,115.72
2019-12-08 17:36:26,001923,food added,,44.26
2019-12-08 17:36:59,001924,food added,,22.05
2019-12-08 17:38:25,001925,food added,,29.32
2019-12-08 17:38:30,001926,food added,,73.65
2019-12-08 17:38:31,,weight checked,8.829,
2019-12-08 17:38:36,001927,food added,,32.83
2019-12-08 17:38:46,001928,food added,,20.24
2019-12-08 17:39:09,001929,food added,,35.62
2019-12-08 17:39:56,001930,food added,,27.64
2019-12-08 17:40:01,001931,food added,,31.73
2019-12-08 17:40:11,001932,food added,,31.72
2019-12-08 17:42:41,001933,food added,,42.55
2019-12-08 17:42:47,001934,food added,,34.41
2019-12-08 17:43:19,001935,food added,,26.07
2019-12-08 17:43:31,,weight checked,8.937,
2019-12-08 17:43:48,001936,food added,,36.99
2019-12-08 17:44:10,001937,food added,,25.13
2019-12-08 17:45:02,001938,food added,,28.35
2019-12-08 17:47:22,001939,food added,,84.34
2019-12-08 17:47:44,001940,food added,,20.56
2019-12-08 17:47:54,001941,food added,,29.31
2019-12-08 17:47:59,001942,food added,,71.43
2019-12-08 17:48:34,,weight checked,9.003,
2019-12-08 17:48:34,001943,food added,,41.31
2019-12-08 17:49:10,001944,food added,,92.72
2019-12-08 17:49:59,001945,food added,,55.77
2019-12-08 17:50:11,001946,food added,,31.68
2019-12-08 17:50:18,001947,food added,,87.94
2019-12-08 17:50:40,001948,food added,,37.03
2019-12-08 17:51:02,001949,food added,,27.42
2019-12-08 17:52:25,001950,food added,,43.32
2019-12-08 17:52:29,001951,food added,,25.77
2019-12-08 17:52:39,001952,food added,,36.35
2019-12-08 17:52:49,001953,food added,,27.91
2019-12-08 17:53:27,001954,food added,,26.51
2019-12-08 17:53:30,001955,food added,,61.33
2019-12-08 17:53:32,,weight checked,9.194,
2019-12-08 17:53:43,001956,food added,,20.07
2019-12-08 17:54:10,001957,food added,,41.64
2019-12-08 17:54:46,001958,food added,,28.07
2019-12-08 17:55:06,001959,food added,,28.37
2019-12-08 17:55:19,001960,food added,,129.00
2019-12-08 17:55:28,001961,food added,,125.81
2019-12-08 17:56:01,001962,food added,,38.68
2019-12-08 17:56:19,001963,food added,,207.40
2019-12-08 17:56:39,001964,food added,,84.09
2019-12-08 17:56:43,001965,food added,,48.79
2019-12-08 17:57:35,001966,food added,,25.23
2019-12-08 17:58:17,001967,food added,,75.46
2019-12-08 17:58:22,001968,food added,,159.89
2019-12-08 17:58:33,,weight checked,9.905,
2019-12-08 17:59:43,001969,food added,,89.17
2019-12-08 18:01:51,001970,food added,,51.16
2019-12-08 18:01:57,001971,food added,,37.41
2019-12-08 18:02:15,001972,food added,,61.14
2019-12-08 18:02:19,001973,food added,,23.39
2019-12-08 18:02:33,001974,food added,,36.64
2019-12-08 18:02:41,001975,food added,,33.17
2019-12-08 18:02:51,001976,food added,,50.57
2019-12-08 18:03:33,,weight checked,10.027,
2019-12-08 18:05:37,001977,food added,,32.42
2019-12-08 18:05:47,001978,food added,,26.34
2019-12-08 18:06:35,001979,food added,,26.25
2019-12-08 18:06:42,001980,food added,,37.01
2019-12-08 18:08:33,,weight checked,10.001,
2019-12-08 18:11:56,001981,food added,,211.06
2019-12-08 18:12:02,001982,food added,,81.29
2019-12-08 18:12:10,001983,food added,,39.85
2019-12-08 18:13:34,,weight checked,10.160,
2019-12-08 18:14:36,001984,food added,,26.80
2019-12-08 18:16:09,001985,food added,,24.54
2019-12-08 18:17:56,001986,food added,,336.89
2019-12-08 18:18:16,001987,food added,,38.01
2019-12-08 18:18:34,,weight checked,10.332,
2019-12-08 18:18:38,001988,food added,,58.53
2019-12-08 18:18:47,001989,food added,,53.08
2019-12-08 18:18:59,001990,food added,,58.80
2019-12-08 18:19:34,001991,food added,,23.26
2019-12-08 18:19:37,001992,food added,,56.45
2019-12-08 18:20:03,001993,food added,,29.63
2019-12-08 18:20:20,001994,food added,,35.46
2019-12-08 18:22:01,001995,food added,,34.37
2019-12-08 18:22:14,001996,food added,,118.98
2019-12-08 18:22:29,001997,food added,,29.07
2019-12-08 18:22:32,001998,food added,,42.97
2019-12-08 18:23:03,001999,food added,,32.69
2019-12-08 18:23:08,002000,food added,,49.62
2019-12-08 18:23:35,,weight checked,10.521,
2019-12-08 18:23:42,002001,food added,,27.12
2019-12-08 18:28:35,,weight checked,10.444,
2019-12-08 18:33:36,,weight checked,10.404,
2019-12-08 18:38:36,,weight checked,10.403,
2019-12-08 18:43:37,,weight checked,10.399,
2019-12-08 18:48:37,,weight checked,10.425,
2019-12-08 18:53:37,,weight checked,10.529,
2019-12-08 18:58:38,,weight checked,10.651,
2019-12-08 19:03:38,,weight checked,10.750,
2019-12-08 19:08:39,,weight checked,10.762,
2019-12-08 19:13:39,,weight checked,10.706,
2019-12-08 19:18:40,,weight checked,10.622,
2019-12-08 19:23:40,,weight checked,10.533,
2019-12-08 19:28:41,,weight checked,10.441,
2019-12-08 19:33:41,,weight checked,10.409,
2019-12-08 19:38:42,,weight checked,10.409,
2019-12-08 19:43:42,,weight checked,10.404,
2019-12-08 19:48:42,,weight checked,10.403,
2019-12-08 19:53:43,,weight checked,10.419,
2019-12-08 19:58:43,,weight checked,10.510,
2019-12-08 20:03:44,,weight checked,10.560,
2019-12-08 20:08:44,,weight checked,10.485,
2019-12-08 20:13:45,,weight checked,10.494,
2019-12-08 20:18:45,,weight checked,10.502,
2019-12-08 20:23:46,,weight checked,10.511,
2019-12-08 20:28:46,,weight checked,10.518,
2019-12-08 20:33:46,,weight checked,10.527,
2019-12-08 20:38:47,,weight checked,10.542,
2019-12-08 20:43:47,,weight checked,10.553,
2019-12-08 20:48:48,,weight checked,10.562,
2019-12-08 20:53:48,,weight checked,10.568,
2019-12-08 20:58:49,,weight checked,10.581,
2019-12-09 06:04:37,,weight checked,11.190,
2019-12-09 06:04:40,002002,scale reset,0.002,
2019-12-09 06:09:37,,weight checked,0.001,
2019-12-09 06:14:38,,weight checked,0.004,
2019-12-09 06:19:38,,weight checked,0.004,
2019-12-09 06:24:39,,weight checked,0.002,
2019-12-09 06:29:39,,weight checked,0.002,
2019-12-09 06:34:40,,weight checked,0.007,
2019-12-09 06:39:40,,weight checked,0.026,
2019-12-09 06:44:40,,weight checked,0.016,
2019-12-09 06:49:41,,weight checked,-0.017,
2019-12-09 06:54:41,,weight checked,-0.052,
2019-12-09 06:59:42,,weight checked,-0.109,
2019-12-09 07:04:42,,weight checked,-0.172,
2019-12-09 07:05:01,002003,food added,,22.86
2019-12-09 07:05:03,002004,food added,,38.66
2019-12-09 07:07:08,002005,bin removed,0,
2019-12-09 07:07:54,002006,scale reset,-0.000,
2019-12-09 07:09:43,,weight checked,-0.024,
2019-12-09 07:14:43,,weight checked,-0.045,
2019-12-09 07:19:44,,weight checked,-0.054,
2019-12-09 07:24:44,,weight checked,-0.062,
2019-12-09 07:29:44,,weight checked,-0.065,
2019-12-09 07:34:45,,weight checked,-0.066,
2019-12-09 07:39:45,,weight checked,-0.061,
2019-12-09 07:43:34,002007,food added,,108.65
2019-12-09 07:44:48,,weight checked,0.070,
2019-12-09 07:44:48,002008,food added,,159.86
2019-12-09 07:46:36,002009,food added,,149.10
2019-12-09 07:49:36,002010,food added,,98.26
2019-12-09 07:49:46,,weight checked,0.426,
2019-12-09 07:51:08,002011,food added,,42.42
2019-12-09 07:54:47,,weight checked,0.498,
2019-12-09 07:54:50,002012,food added,,85.14
2019-12-09 07:57:29,002013,food added,,42.57
2019-12-09 07:59:47,,weight checked,0.655,
2019-12-09 08:03:00,002014,food added,,48.94
2019-12-09 08:03:33,002015,food added,,167.31
2019-12-09 08:04:48,,weight checked,0.857,
2019-12-09 08:09:48,,weight checked,0.861,
2019-12-09 08:14:48,,weight checked,0.863,
2019-12-09 08:19:49,,weight checked,0.855,
2019-12-09 08:22:12,002016,food added,,104.92
2019-12-09 08:24:49,,weight checked,0.960,
2019-12-09 08:29:50,,weight checked,0.959,
2019-12-09 08:34:50,,weight checked,0.955,
2019-12-09 08:39:51,,weight checked,0.951,
2019-12-09 08:43:32,002017,food added,,214.41
2019-12-09 08:44:51,,weight checked,1.136,
2019-12-09 08:46:18,002018,food added,,39.90
2019-12-09 08:46:23,002019,food added,,186.51
2019-12-09 08:48:22,002020,food added,,77.99
2019-12-09 08:49:52,,weight checked,1.411,
2019-12-09 08:54:52,,weight checked,1.402,
2019-12-09 08:57:36,002021,food added,,73.06
2019-12-09 08:57:47,002022,food added,,125.25
2019-12-09 08:59:53,,weight checked,1.590,
2019-12-09 09:01:31,002023,food added,,88.44
2019-12-09 09:03:32,002024,food added,,35.07
2019-12-09 09:04:39,002025,food added,,30.66
2019-12-09 09:04:53,,weight checked,1.752,
2019-12-09 09:05:26,002026,food added,,70.02
2019-12-09 09:09:53,,weight checked,1.830,
2019-12-09 09:14:53,002027,food added,,55.70
2019-12-09 09:14:54,,weight checked,1.884,
2019-12-09 09:19:54,,weight checked,1.894,
2019-12-09 09:20:31,002028,food added,,115.94
2019-12-09 09:20:36,002029,food added,,51.74
2019-12-09 09:24:55,,weight checked,1.947,
2019-12-09 09:25:50,002030,food added,,55.74
2019-12-09 09:26:11,002031,food added,,150.66
2019-12-09 09:27:43,002032,food added,,111.08
2019-12-09 09:27:48,002033,food added,,381.79
2019-12-09 09:27:58,002034,food added,,21.72
2019-12-09 09:29:55,,weight checked,2.651,
2019-12-09 09:30:38,002035,food added,,61.60
2019-12-09 09:34:56,,weight checked,2.754,
2019-12-09 09:35:34,002036,food added,,64.42
2019-12-09 09:38:58,002037,food added,,27.53
2019-12-09 09:39:56,,weight checked,2.837,
2019-12-09 09:44:57,,weight checked,2.832,
2019-12-09 09:49:57,,weight checked,2.825,
2019-12-09 09:54:57,,weight checked,2.822,
2019-12-09 09:55:15,002038,food added,,69.38
2019-12-09 09:55:27,002039,food added,,272.44
2019-12-09 09:58:09,002040,food added,,36.13
2019-12-09 09:59:58,,weight checked,3.166,
2019-12-09 10:04:57,002041,food added,,44.70
2019-12-09 10:04:58,,weight checked,3.206,
2019-12-09 10:08:27,002042,food added,,249.91
2019-12-09 10:09:59,,weight checked,3.441,
2019-12-09 10:14:59,,weight checked,3.436,
2019-12-09 10:20:00,,weight checked,3.453,
2019-12-09 10:20:08,002043,food added,,41.38
2019-12-09 10:25:00,,weight checked,3.494,
2019-12-09 10:29:51,002044,food added,,145.04
2019-12-09 10:29:56,002045,food added,,66.10
2019-12-09 10:30:01,,weight checked,3.702,
2019-12-09 10:35:01,,weight checked,3.689,
2019-12-09 10:39:56,002046,food added,,39.96
2019-12-09 10:40:02,,weight checked,3.721,
2019-12-09 10:45:02,,weight checked,3.714,
2019-12-09 10:50:02,,weight checked,3.717,
2019-12-09 10:53:19,002047,food added,,97.83
2019-12-09 10:55:03,,weight checked,3.795,
2019-12-09 11:00:03,,weight checked,3.789,
2019-12-09 11:05:04,,weight checked,3.802,
2019-12-09 11:10:04,,weight checked,3.817,
