Time (d),Average (kg),Additions
304.05676,-0.0457
304.05677,-0.0456
304.05678,-0.0455
304.05679,-0.0458
304.05681,-0.0460
304.05682,-0.0450
304.05683,-0.0457
304.05684,-0.0459
304.05685,-0.0454
304.05686,-0.0453
304.05688,-0.0459
304.05689,-0.0463
304.0569,-0.0453
304.05691,-0.0449
304.05692,-0.0453
304.05693,-0.0452
304.05694,-0.0452
304.05696,-0.0452
304.05697,-0.0445
304.05698,-0.0447
304.05699,-0.0444
304.057,-0.0435
304.05701,-0.0442
304.05703,-0.0448
304.05704,-0.0450
304.05705,-0.0444
304.05706,-0.0444
304.05707,-0.0446
304.05708,-0.0440
304.05709,-0.0436
304.05711,-0.0444
304.05712,-0.0444
304.05713,-0.0439
304.05714,-0.0439
304.05715,-0.0440
304.05716,-0.0445
304.05718,-0.0453
304.05719,-0.0451
304.0572,-0.0452
304.05721,-0.0443
304.05722,-0.0448
304.05723,-0.0456
304.05725,-0.0450
304.05726,-0.0447
304.05727,-0.0452
304.05728,-0.0444
304.05729,-0.0439
304.0573,-0.0443
304.05731,-0.0441
304.05733,-0.0441
304.05734,-0.0439
304.05735,-0.0437
304.05736,-0.0436
304.05737,-0.0440
304.05738,-0.0453
304.0574,-0.0450
304.05741,-0.0441
304.05742,-0.0439
304.05743,-0.0441
304.05744,-0.0441
304.05745,-0.0438
304.05747,-0.0435
304.05748,-0.0443
304.05749,-0.0450
304.0575,-0.0445
304.05751,-0.0437
304.05752,-0.0434
304.05753,-0.0433
304.05755,-0.0441
304.05756,-0.0440
304.05757,-0.0447
304.05758,-0.0441
304.05759,-0.0433
304.0576,-0.0439
304.05762,-0.0442
304.05763,-0.0431
304.05764,-0.0430
304.05765,-0.0432
304.05766,-0.0432
304.05767,-0.0441
304.05769,-0.0444
304.0577,-0.0447
304.05771,-0.0438
304.05772,-0.0441
304.05773,-0.0446
304.05774,-0.0442
304.05775,-0.0439
304.05777,-0.0438
304.05778,-0.0443
304.05779,-0.0448
304.0578,-0.0452
304.05781,-0.0448
304.05782,-0.0439
304.05784,-0.0443
304.05785,-0.0444
304.05786,-0.0438
304.05787,-0.0436
304.05788,-0.0435
304.05789,-0.0439
304.05791,-0.0436
304.05792,-0.0433
304.05793,-0.0431
304.05794,-0.0433
304.05795,-0.0443
304.05796,-0.0447
304.05797,-0.0440
304.05799,-0.0435
304.058,-0.0440
304.05801,-0.0442
304.05802,-0.0440
304.05803,-0.0434
304.05804,-0.0442
304.05806,-0.0436
304.05807,-0.0432
304.05808,-0.0443
304.05809,-0.0439
304.0581,-0.0427
304.05811,-0.0430
304.05813,-0.0441
304.05814,-0.0440
304.05815,-0.0434
304.05816,-0.0435
304.05817,-0.0431
304.05818,-0.0433
304.05819,-0.0433
304.05821,-0.0428
304.05822,-0.0425
304.05823,-0.0427
304.05824,-0.0429
304.05825,-0.0437
304.05826,-0.0432
304.05828,-0.0430
304.05829,-0.0433
304.0583,-0.0434
304.05831,-0.0429
304.05832,-0.0426
304.05833,-0.0428
304.05834,-0.0423
304.05836,-0.0426
304.05837,-0.0434
304.05838,-0.0434
304.05839,-0.0425
304.0584,-0.0423
304.05841,-0.0426
304.05843,-0.0430
304.05844,-0.0436
304.05845,-0.0434
304.05846,-0.0427
304.05847,-0.0429
304.05848,-0.0432
304.0585,-0.0424
304.05851,-0.0418
304.05852,-0.0423
304.05853,-0.0425
304.05854,-0.0423
304.05855,-0.0428
304.05856,-0.0431
304.05858,-0.0428
304.05859,-0.0424
304.0586,-0.0426
304.05861,-0.0426
304.05862,-0.0424
304.05863,-0.0432
304.05865,-0.0435
304.05866,-0.0434
304.05867,-0.0428
304.05868,-0.0427
304.05869,-0.0433
304.0587,-0.0433
304.05872,-0.0427
304.05873,-0.0429
304.05874,-0.0433
304.05875,-0.0429
304.05876,-0.0430
304.05877,-0.0426
304.05878,-0.0422
304.0588,-0.0424
304.05881,-0.0429
304.05882,-0.0420
304.05883,-0.0423
304.05884,-0.0423
304.05885,-0.0430
304.05887,-0.0432
304.05888,-0.0433
304.05889,-0.0429
304.0589,-0.0422
304.05891,-0.0423
304.05892,-0.0425
304.05894,-0.0415
304.05895,-0.0421
304.05896,-0.0425
304.05897,-0.0425
304.05898,-0.0425
304.05899,-0.0429
304.059,-0.0434
304.05902,-0.0441
304.05903,-0.0445
304.05904,-0.0441
304.05905,-0.0427
304.05906,-0.0428
304.05907,-0.0424
304.05909,-0.0429
304.0591,-0.0431
304.05911,-0.0431
304.05912,-0.0432
304.05913,-0.0435
304.05914,-0.0429
304.05916,-0.0427
304.05917,-0.0423
304.05918,-0.0424
304.05919,-0.0428
304.0592,-0.0430
304.05921,-0.0420
304.05922,-0.0417
304.05924,-0.0421
304.05925,-0.0425
304.05926,-0.0424
304.05927,-0.0422
304.05928,-0.0421
304.05929,-0.0416
304.05931,-0.0411
304.05932,-0.0417
304.05933,-0.0423
304.05934,-0.0424
304.05935,-0.0419
304.05936,-0.0426
304.05937,-0.0424
304.05939,-0.0424
304.0594,-0.0423
304.05941,-0.0423
304.05942,-0.0426
304.05943,-0.0416
304.05944,-0.0414
304.05946,-0.0420
304.05947,-0.0424
304.05948,-0.0417
304.05949,-0.0413
304.0595,-0.0412
304.05951,-0.0404
304.05953,-0.0406
304.05954,-0.0411
304.05955,-0.0410
304.05956,-0.0411
304.05957,-0.0415
304.05958,-0.0414
304.05959,-0.0412
304.05961,-0.0414
304.05962,-0.0415
304.05963,-0.0414
304.05964,-0.0416
304.05965,-0.0413
304.05966,-0.0415
304.05968,-0.0421
304.05969,-0.0427
304.0597,-0.0422
304.05971,-0.0424
304.05972,-0.0420
304.05973,-0.0416
304.05975,-0.0408
304.05976,-0.0405
304.05977,-0.0407
304.05978,-0.0415
304.05979,-0.0422
304.0598,-0.0431
304.05981,-0.0425
304.05983,-0.0415
304.05984,-0.0419
304.05985,-0.0417
304.05986,-0.0421
304.05987,-0.0423
304.05988,-0.0415
304.0599,-0.0410
304.05991,-0.0402
304.05992,-0.0408
304.05993,-0.0423
304.05994,-0.0423
304.05995,-0.0423
304.05997,-0.0418
304.05998,-0.0413
304.05999,-0.0423
304.06,-0.0423
304.06001,-0.0417
304.06002,-0.0419
304.06003,-0.0422
304.06005,-0.0427
304.06006,-0.0429
304.06007,-0.0421
304.06008,-0.0413
304.06009,-0.0419
304.0601,-0.0419
304.06012,-0.0421
304.06013,-0.0433
304.06014,-0.0431
304.06015,-0.0414
304.06016,-0.0414
304.06017,-0.0425
304.06019,-0.0427
304.0602,-0.0424
304.06021,-0.0424
304.06022,-0.0420
304.06023,-0.0415
304.06024,-0.0423
304.06025,-0.0425
304.06027,-0.0411
304.06028,-0.0405
304.06029,-0.0406
304.0603,-0.0402
304.06031,-0.0405
304.06032,-0.0407
304.06034,-0.0403
304.06035,-0.0410
304.06036,-0.0421
304.06037,-0.0412
304.06038,-0.0409
304.06039,-0.0416
304.06041,-0.0419
304.06042,-0.0413
304.06043,-0.0411
304.06044,-0.0418
304.06045,-0.0411
304.06046,-0.0406
304.06047,-0.0409
304.06049,-0.0409
304.0605,-0.0419
304.06051,-0.0411
304.06052,-0.0414
304.06053,-0.0421
304.06054,-0.0413
304.06056,-0.0407
304.06057,-0.0413
304.06058,-0.0411
304.06059,-0.0406
304.0606,-0.0401
304.06061,-0.0408
304.06063,-0.0416
304.06064,-0.0411
304.06065,-0.0406
304.06066,-0.0408
304.06067,-0.0419
304.06068,-0.0409
304.06069,-0.0398
304.06071,-0.0401
304.06072,-0.0403
304.06073,-0.0410
304.06074,-0.0407
304.06075,-0.0411
304.06076,-0.0417
304.06078,-0.0412
304.06079,-0.0410
304.0608,-0.0405
304.06081,-0.0405
304.06082,-0.0410
304.06083,-0.0415
304.06084,-0.0410
304.06086,-0.0404
304.06087,-0.0413
304.06088,-0.0416
304.06089,-0.0409
304.0609,-0.0399
304.06091,-0.0400
304.06093,-0.0402
304.06094,-0.0406
304.06095,-0.0410
304.06096,-0.0410
304.06097,-0.0408
304.06098,-0.0408
304.061,-0.0408
304.06101,-0.0401
304.06102,-0.0403
304.06103,-0.0411
304.06104,-0.0411
304.06105,-0.0408
304.06106,-0.0408
304.06108,-0.0406
304.06109,-0.0406
304.0611,-0.0412
304.06111,-0.0410
304.06112,-0.0400
304.06113,-0.0404
304.06115,-0.0415
304.06116,-0.0412
304.06117,-0.0408
304.06118,-0.0410
304.06119,-0.0404
304.0612,-0.0400
304.06122,-0.0407
304.06123,-0.0415
304.06124,-0.0413
304.06125,-0.0413
304.06126,-0.0415
304.06127,-0.0411
304.06128,-0.0410
304.0613,-0.0403
304.06131,-0.0410
304.06132,-0.0428
304.06133,-0.0419
304.06134,-0.0402
304.06135,-0.0405
304.06137,-0.0407
304.06138,-0.0412
304.06139,-0.0422
304.0614,-0.0423
304.06141,-0.0413
304.06142,-0.0417
304.06144,-0.0421
304.06145,-0.0424
304.06146,-0.0421
304.06147,-0.0418
304.06148,-0.0419
304.06149,-0.0415
304.0615,-0.0403
304.06152,-0.0398
304.06153,-0.0404
304.06154,-0.0418
304.06155,-0.0417
304.06156,-0.0410
304.06157,-0.0422
304.06159,-0.0417
304.0616,-0.0419
304.06161,-0.0420
304.06162,-0.0410
304.06163,-0.0412
304.06164,-0.0416
304.06166,-0.0419
304.06167,-0.0417
304.06168,-0.0411
304.06169,-0.0404
304.0617,-0.0405
304.06171,-0.0413
304.06172,-0.0417
304.06174,-0.0413
304.06175,-0.0418
304.06176,-0.0422
304.06177,-0.0416
304.06178,-0.0420
304.06179,-0.0424
304.06182,-0.0421
304.06183,-0.0408
304.06184,-0.0413
304.06184,-0.0420
304.06185,-0.0421
304.06186,-0.0422
304.06187,-0.0417
304.06189,-0.0418
304.0619,-0.0416
304.06191,-0.0410
304.06192,-0.0417
304.06193,-0.0422
304.06194,-0.0415
304.06196,-0.0411
304.06197,-0.0404
304.06198,-0.0407
304.062,-0.0417
304.06201,-0.0419
304.06203,-0.0419
304.06204,-0.0412
304.06205,-0.0412
304.06206,-0.0418
304.06207,-0.0420
304.06208,-0.0412
304.06208,-0.0411
304.06209,-0.0410
304.06211,-0.0410
304.06212,-0.0410
304.06213,-0.0415
304.06214,-0.0412
304.06215,-0.0409
304.06218,-0.0399
304.06219,-0.0393
304.0622,-0.0404
304.06221,-0.0405
304.06222,-0.0413
304.06223,-0.0423
304.06225,-0.0425
304.06226,-0.0417
304.06227,-0.0408
304.06228,-0.0407
304.06229,-0.0417
304.0623,-0.0411
304.06231,-0.0403
304.06233,-0.0406
304.06233,-0.0416
304.06235,-0.0421
304.06236,-0.0411
304.06237,-0.0399
304.06238,-0.0392
304.0624,-0.0395
304.06241,-0.0402
304.06242,-0.0395
304.06243,-0.0385
304.06244,-0.0389
304.06245,-0.0388
304.06247,-0.0392
304.06248,-0.0405
304.06249,-0.0409
304.0625,-0.0407
304.06251,-0.0403
304.06252,-0.0397
304.06253,-0.0400
304.06255,-0.0401
304.06256,-0.0402
304.06257,-0.0392
304.06258,-0.0395
304.06259,-0.0399
304.0626,-0.0399
304.06262,-0.0400
304.06263,-0.0403
304.06264,-0.0397
304.06265,-0.0399
304.06266,-0.0404
304.06267,-0.0406
304.06269,-0.0402
304.0627,-0.0392
304.06271,-0.0391
304.06272,-0.0393
304.06273,-0.0390
304.06274,-0.0388
304.06275,-0.0396
304.06277,-0.0401
304.06278,-0.0398
304.06279,-0.0392
304.0628,-0.0393
304.06281,-0.0393
304.06282,-0.0392
304.06284,-0.0386
304.06285,-0.0392
304.06286,-0.0393
304.06287,-0.0389
304.06288,-0.0387
304.06289,-0.0390
304.06291,-0.0395
304.06292,-0.0398
304.06293,-0.0390
304.06294,-0.0395
304.06295,-0.0394
304.06296,-0.0392
304.06297,-0.0387
304.06299,-0.0392
304.063,-0.0396
304.06301,-0.0388
304.06302,-0.0386
304.06303,-0.0386
304.06304,-0.0391
304.06306,-0.0393
304.06307,-0.0388
304.06308,-0.0386
304.06309,-0.0381
304.0631,-0.0379
304.06311,-0.0388
304.06313,-0.0393
304.06314,-0.0399
304.06315,-0.0401
304.06316,-0.0392
304.06317,-0.0385
304.06318,-0.0388
304.06319,-0.0384
304.06321,-0.0375
304.06322,-0.0375
304.06323,-0.0379
304.06324,-0.0388
304.06325,-0.0394
304.06326,-0.0385
304.06328,-0.0386
304.06329,-0.0389
304.0633,-0.0386
304.06331,-0.0388
304.06332,-0.0394
304.06333,-0.0394
304.06334,-0.0392
304.06336,-0.0390
304.06337,-0.0386
304.06338,-0.0383
304.06339,-0.0382
304.0634,-0.0390
304.06341,-0.0400
304.06343,-0.0390
304.06344,-0.0383
304.06345,-0.0381
304.06346,-0.0380
304.06347,-0.0380
304.06348,-0.0387
304.0635,-0.0392
304.06351,-0.0391
304.06352,-0.0386
304.06353,-0.0379
304.06354,-0.0378
304.06355,-0.0379
304.06356,-0.0380
304.06358,-0.0386
304.06359,-0.0389
304.0636,-0.0383
304.06361,-0.0392
304.06362,-0.0401
304.06363,-0.0395
304.06365,-0.0388
304.06366,-0.0385
304.06367,-0.0390
304.06368,-0.0389
304.06369,-0.0393
304.0637,-0.0395
304.06372,-0.0392
304.06373,-0.0390
304.06374,-0.0388
304.06375,-0.0380
304.06376,-0.0377
304.06377,-0.0384
304.06378,-0.0381
304.0638,-0.0385
304.06381,-0.0392
304.06382,-0.0386
304.06383,-0.0384
304.06384,-0.0383
304.06385,-0.0377
304.06387,-0.0373
304.06388,-0.0382
304.06389,-0.0376
304.0639,-0.0373
304.06391,-0.0375
304.06392,-0.0378
304.06394,-0.0383
304.06395,-0.0385
304.06396,-0.0383
304.06397,-0.0383
304.06398,-0.0383
304.06399,-0.0376
304.064,-0.0381
304.06402,-0.0384
304.06403,-0.0375
304.06404,-0.0376
304.06405,-0.0387
304.06406,-0.0386
304.06407,-0.0381
304.06409,-0.0383
304.0641,-0.0395
304.06411,-0.0390
304.06412,-0.0380
304.06413,-0.0378
304.06414,-0.0376
304.06416,-0.0382
304.06417,-0.0377
304.06418,-0.0366
304.06419,-0.0372
304.0642,-0.0375
304.06421,-0.0375
304.06422,-0.0369
304.06424,-0.0375
304.06425,-0.0381
304.06426,-0.0379
304.06427,-0.0371
304.06428,-0.0375
304.06429,-0.0379
304.06431,-0.0374
304.06432,-0.0369
304.06433,-0.0373
304.06434,-0.0378
304.06435,-0.0374
304.06436,-0.0374
304.06438,-0.0379
304.06439,-0.0382
304.0644,-0.0378
304.06441,-0.0368
304.06442,-0.0372
304.06443,-0.0382
304.06444,-0.0383
304.06446,-0.0371
304.06447,-0.0373
304.06448,-0.0377
304.06449,-0.0379
304.0645,-0.0380
304.06451,-0.0374
304.06453,-0.0373
304.06454,-0.0376
304.06455,-0.0371
304.06456,-0.0373
304.06457,-0.0375
304.06458,-0.0376
304.06459,-0.0377
304.06461,-0.0375
304.06462,-0.0374
304.06463,-0.0372
304.06464,-0.0369
304.06465,-0.0360
304.06466,-0.0367
304.06468,-0.0375
304.06469,-0.0375
304.0647,-0.0378
304.06471,-0.0381
304.06472,-0.0373
304.06473,-0.0366
304.06475,-0.0366
304.06476,-0.0373
304.06477,-0.0382
304.06478,-0.0372
304.06479,-0.0379
304.0648,-0.0377
304.06481,-0.0366
304.06483,-0.0375
304.06484,-0.0381
304.06485,-0.0382
304.06486,-0.0371
304.06487,-0.0369
304.06488,-0.0364
304.0649,-0.0373
304.06491,-0.0378
304.06492,-0.0368
304.06493,-0.0369
304.06494,-0.0363
304.06495,-0.0365
304.06497,-0.0366
304.06498,-0.0361
304.06499,-0.0361
304.065,-0.0369
304.06501,-0.0373
304.06502,-0.0372
304.06503,-0.0373
304.06505,-0.0367
304.06506,-0.0362
304.06507,-0.0363
304.06508,-0.0363
304.06509,-0.0366
304.0651,-0.0367
304.06512,-0.0371
304.06513,-0.0374
304.06514,-0.0373
304.06515,-0.0365
304.06516,-0.0358
304.06517,-0.0364
304.06519,-0.0369
304.0652,-0.0366
304.06521,-0.0360
304.06522,-0.0352
304.06523,-0.0354
304.06524,-0.0359
304.06525,-0.0366
304.06527,-0.0365
304.06528,-0.0360
304.06529,-0.0358
304.0653,-0.0365
304.06531,-0.0377
304.06532,-0.0367
304.06534,-0.0357
304.06535,-0.0360
304.06536,-0.0363
304.06537,-0.0369
304.06538,-0.0370
304.06539,-0.0362
304.06541,-0.0356
304.06542,-0.0355
304.06543,-0.0358
304.06544,-0.0366
304.06545,-0.0366
304.06546,-0.0363
304.06547,-0.0363
304.06549,-0.0362
304.0655,-0.0366
304.06551,-0.0363
304.06552,-0.0366
304.06553,-0.0371
304.06554,-0.0364
304.06556,-0.0365
304.06557,-0.0362
304.06558,-0.0355
304.06559,-0.0359
304.0656,-0.0360
304.06561,-0.0367
304.06563,-0.0365
304.06564,-0.0361
304.06565,-0.0370
304.06566,-0.0367
304.06567,-0.0363
304.06568,-0.0360
304.06569,-0.0363
304.06571,-0.0364
304.06572,-0.0361
304.06573,-0.0357
304.06574,-0.0354
304.06575,-0.0362
304.06576,-0.0367
304.06578,-0.0367
304.06579,-0.0368
304.0658,-0.0362
304.06581,-0.0367
304.06582,-0.0360
304.06583,-0.0347
304.06584,-0.0349
304.06586,-0.0353
304.06587,-0.0351
304.06588,-0.0362
304.06589,-0.0364
304.0659,-0.0356
304.06591,-0.0357
304.06593,-0.0365
304.06594,-0.0364
304.06595,-0.0362
304.06596,-0.0364
304.06597,-0.0358
304.06598,-0.0357
304.066,-0.0352
304.06601,-0.0353
304.06602,-0.0355
304.06603,-0.0350
304.06604,-0.0347
304.06605,-0.0348
304.06606,-0.0353
304.06608,-0.0354
304.06609,-0.0357
304.0661,-0.0357
304.06611,-0.0354
304.06612,-0.0355
304.06613,-0.0351
304.06615,-0.0353
304.06616,-0.0360
304.06617,-0.0358
304.06618,-0.0355
304.06619,-0.0357
304.0662,-0.0360
304.06622,-0.0358
304.06623,-0.0364
304.06624,-0.0359
304.06625,-0.0350
304.06626,-0.0346
304.06627,-0.0352
304.06628,-0.0355
304.0663,-0.0357
304.06631,-0.0352
304.06632,-0.0354
304.06633,-0.0356
304.06634,-0.0348
304.06635,-0.0352
304.06637,-0.0352
304.06638,-0.0341
304.06639,-0.0348
304.0664,-0.0367
304.06641,-0.0367
304.06642,-0.0357
304.06644,-0.0346
304.06645,-0.0359
304.06646,-0.0358
304.06647,-0.0349
304.06648,-0.0350
304.06649,-0.0352
304.0665,-0.0350
304.06652,-0.0355
304.06653,-0.0353
304.06654,-0.0351
304.06655,-0.0352
304.06656,-0.0355
304.06657,-0.0359
304.06659,-0.0351
304.0666,-0.0353
304.06661,-0.0361
304.06662,-0.0351
304.06663,-0.0351
304.06664,-0.0420
304.06666,-0.0442
304.06667,-0.0400
304.06668,-0.0370
304.06669,-0.0359
304.0667,-0.0363
304.06671,-0.0367
304.06672,-0.0363
304.06674,-0.0355
304.06675,-0.0352
304.06676,-0.0353
304.06677,-0.0358
