Time (h),Reading (kg),Average (kg),Delta (g)
302.917477,49.9785,49.9816,-0.5
302.917488,49.9800,49.9811,-0.6
302.9175,49.9828,49.9811,-0.3
302.917512,49.9827,49.9818,0.9
302.917523,49.9806,49.9811,-0.3
302.917535,49.9800,49.9811,-0.7
302.917546,49.9816,49.9823,1.2
302.917558,49.9792,49.9817,0.5
302.917569,49.9811,49.9812,-0.8
302.917581,49.9802,49.9820,0.9
302.917593,49.9824,49.9816,0.3
302.917604,49.9813,49.9818,-0.2
302.917616,49.9820,49.9815,-0.1
302.917627,49.9804,49.9808,-0.9
302.917639,49.9811,49.9807,-0.7
302.91765,49.9822,49.9810,0.1
302.917662,49.9802,49.9811,0.4
302.917674,49.9811,49.9808,-0.2
302.917685,49.9826,49.9812,0.3
302.917697,49.9808,49.9808,0.1
302.917708,49.9812,49.9811,-0.0
302.91772,49.9840,49.9817,0.9
302.917731,49.9844,49.9822,1.1
302.917743,49.9784,49.9819,0.4
302.917755,49.9816,49.9816,-0.5
302.917766,49.9806,49.9822,0.3
302.917778,49.9811,49.9825,1.1
302.917789,49.9833,49.9822,0.0
302.917801,49.9820,49.9811,-1.3
302.917813,49.9794,49.9804,-1.8
302.917824,49.9794,49.9804,-0.9
302.917836,49.9829,49.9812,0.8
302.917847,49.9813,49.9816,1.2
302.917859,49.9809,49.9812,-0.1
302.91787,49.9804,49.9811,-0.5
302.917882,49.9802,49.9817,0.5
302.917894,49.9810,49.9823,1.3
302.917905,49.9800,49.9817,-0.1
302.917917,49.9777,49.9815,-0.5
302.917928,49.9808,49.9816,-0.2
302.91794,49.9820,49.9821,0.7
302.917951,49.9844,49.9817,-0.0
302.917963,49.9818,49.9815,-0.4
302.917975,49.9818,49.9810,-0.8
302.917986,49.9804,49.9808,-0.9
302.917998,49.9824,49.9809,-0.1
302.918009,49.9815,49.9816,0.8
302.918021,49.9804,49.9816,0.4
302.918032,49.9798,49.9816,-0.0
302.918044,49.9792,49.9816,0.0
302.918056,49.9800,49.9814,-0.3
302.918067,49.9814,49.9813,0.1
302.918079,49.9819,49.9815,0.2
302.91809,49.9806,49.9813,0.1
302.918102,49.9798,49.9813,0.0
302.918113,49.9806,49.9810,-0.6
302.918137,49.9835,49.9824,1.3
302.918148,49.9801,49.9814,0.2
302.91816,49.9808,49.9810,-1.3
302.918171,49.9793,49.9809,-0.4
302.918183,49.9815,49.9804,-0.5
302.918194,49.9795,49.9806,-0.3
302.918206,49.9828,49.9808,0.3
302.918218,49.9796,49.9806,-0.0
302.918229,49.9824,49.9804,-0.2
302.918241,49.9813,49.9807,0.2
302.918252,49.9805,49.9820,1.2
302.918264,49.9825,49.9817,0.6
302.918275,49.9828,49.9809,-0.8
302.918287,49.9832,49.9812,-0.4
302.918299,49.9798,49.9812,0.1
302.91831,49.9807,49.9807,-1.1
302.918322,49.9843,49.9817,0.6
302.918333,49.9798,49.9813,0.3
302.918345,49.9840,49.9812,-0.6
302.918356,49.9799,49.9827,1.4
302.918368,49.9827,49.9825,1.1
302.91838,49.9802,49.9812,-1.3
302.918391,49.9779,49.9800,-2.3
302.918403,49.9809,49.9804,-0.6
302.918414,49.9825,49.9818,1.8
302.918414,49.9814,49.9819,1.2
302.918426,49.9824,49.9814,-0.5
302.918437,49.9803,49.9811,-0.7
302.918449,49.9814,49.9810,-0.4
302.918472,49.9840,49.9812,-0.2
302.918484,49.9816,49.9814,0.4
302.918495,49.9804,49.9813,-0.0
302.918507,49.9780,49.9809,-0.5
302.918519,49.9812,49.9807,-0.9
302.91853,49.9831,49.9808,0.1
302.918542,49.9802,49.9808,0.1
302.918553,49.9795,49.9806,-0.5
302.918565,49.9805,49.9798,-1.0
302.918576,49.9800,49.9795,-1.2
302.918588,49.9784,49.9801,0.4
302.9186,49.9804,49.9806,0.9
302.918611,49.9818,49.9810,0.9
302.918623,49.9781,49.9808,0.5
302.918634,49.9776,49.9804,-0.6
302.918646,49.9787,49.9803,-0.5
302.918657,49.9828,49.9797,-0.7
302.918669,49.9805,49.9802,0.2
302.918681,49.9804,49.9805,0.8
302.918692,49.9808,49.9806,0.3
302.918704,49.9811,49.9813,0.8
302.918715,49.9776,49.9809,0.1
302.918727,49.9811,49.9811,-0.1
302.918738,49.9819,49.9814,0.8
302.91875,49.9802,49.9810,-0.2
302.918762,49.9826,49.9811,-0.3
302.918773,49.9790,49.9808,-0.1
302.918785,49.9808,49.9809,-0.2
302.918796,49.9821,49.9818,1.0
302.918808,49.9806,49.9818,0.9
302.918819,49.9791,49.9806,-1.3
302.918831,49.9816,49.9812,-0.5
302.918843,49.9840,49.9819,1.2
302.918854,49.9802,49.9818,0.6
302.918866,49.9828,49.9811,-1.0
302.918877,49.9803,49.9807,-1.2
302.918889,49.9824,49.9809,0.0
302.9189,49.9823,49.9815,0.8
302.918912,49.9811,49.9818,0.8
302.918924,49.9830,49.9815,-0.1
302.918935,49.9812,49.9809,-0.6
302.918947,49.9777,49.9796,-1.8
302.918958,49.9788,49.9793,-1.6
302.91897,49.9789,49.9803,1.0
302.918981,49.9803,49.9812,1.6
302.918993,49.9813,49.9813,0.8
302.919005,49.9782,49.9809,-0.1
302.919016,49.9805,49.9810,-0.2
302.919028,49.9823,49.9817,1.1
302.919039,49.9800,49.9811,0.2
302.919051,49.9824,49.9798,-1.9
302.919063,49.9805,49.9800,-1.0
302.919074,49.9819,49.9807,0.7
302.919086,49.9851,49.9812,1.2
302.919097,49.9811,49.9818,0.8
302.919109,49.9796,49.9818,0.7
302.91912,49.9808,49.9812,-0.7
302.919132,49.9802,49.9808,-0.8
302.919144,49.9819,49.9814,0.2
302.919155,49.9836,49.9816,0.9
302.919167,49.9777,49.9811,-0.4
302.919178,49.9802,49.9812,-0.2
302.91919,49.9835,49.9807,-0.7
302.919201,49.9804,49.9809,0.1
302.919213,49.9818,49.9811,0.3
302.919225,49.9797,49.9815,0.4
302.919236,49.9773,49.9805,-0.4
302.919248,49.9807,49.9803,-1.1
302.919259,49.9815,49.9813,1.0
302.919271,49.9828,49.9820,1.5
302.919282,49.9812,49.9815,-0.1
302.919294,49.9797,49.9807,-1.3
302.919306,49.9806,49.9804,-1.0
302.919317,49.9788,49.9799,-0.5
302.919329,49.9818,49.9803,0.0
302.91934,49.9785,49.9809,1.1
302.919352,49.9823,49.9808,0.5
302.919363,49.9790,49.9810,0.2
302.919375,49.9807,49.9811,0.5
302.919387,49.9819,49.9809,-0.3
302.919398,49.9817,49.9807,-0.3
302.91941,49.9811,49.9807,0.1
302.919421,49.9798,49.9808,0.2
302.919433,49.9819,49.9819,1.7
302.919444,49.9820,49.9813,0.3
302.919456,49.9813,49.9812,-0.2
302.919468,49.9795,49.9813,0.1
302.919479,49.9808,49.9813,0.3
302.919491,49.9816,49.9805,-0.6
302.919502,49.9807,49.9802,-0.9
302.919514,49.9821,49.9805,0.1
302.919525,49.9790,49.9811,1.0
302.919537,49.9798,49.9812,0.4
302.919549,49.9808,49.9810,-0.2
302.91956,49.9823,49.9803,-0.8
302.919572,49.9788,49.9801,-1.0
302.919583,49.9821,49.9804,0.2
302.919595,49.9789,49.9803,-0.1
302.919606,49.9788,49.9807,0.5
302.919618,49.9792,49.9803,-0.1
302.91963,49.9803,49.9801,-0.6
302.919641,49.9810,49.9807,0.5
302.919653,49.9800,49.9811,1.0
302.919664,49.9805,49.9811,0.5
302.919676,49.9802,49.9813,0.4
302.919688,49.9825,49.9814,0.2
302.919699,49.9828,49.9812,-0.2
302.919711,49.9808,49.9811,-0.3
302.919722,49.9784,49.9804,-0.6
302.919734,49.9799,49.9797,-1.5
302.919745,49.9829,49.9809,0.7
302.919757,49.9800,49.9814,1.5
302.919769,49.9786,49.9805,-0.6
302.91978,49.9812,49.9808,-0.4
302.919792,49.9793,49.9813,0.9
302.919803,49.9809,49.9814,0.4
302.919815,49.9818,49.9808,-0.7
302.919826,49.9838,49.9813,0.2
302.919838,49.9802,49.9811,0.4
302.91985,49.9826,49.9807,-0.8
302.919861,49.9795,49.9811,-0.1
302.919873,49.9801,49.9802,-0.7
302.919884,49.9824,49.9802,-0.9
302.919896,49.9821,49.9801,-0.2
302.919907,49.9791,49.9807,0.8
302.919919,49.9830,49.9813,1.3
302.919931,49.9810,49.9819,1.3
302.919942,49.9834,49.9811,-0.2
302.919954,49.9788,49.9807,-0.8
302.919965,49.9812,49.9801,-0.9
302.919977,49.9803,49.9801,-0.6
302.919988,49.9800,49.9807,0.9
302.92,49.9821,49.9817,1.6
302.920012,49.9822,49.9815,0.4
302.920023,49.9830,49.9811,-0.5
302.920035,49.9797,49.9815,0.2
302.920046,49.9816,49.9813,0.1
302.920058,49.9810,49.9813,0.0
302.920069,49.9820,49.9816,0.3
302.920081,49.9823,49.9823,1.1
302.920093,49.9774,49.9805,-1.1
302.920104,49.9804,49.9800,-2.1
302.920116,49.9816,49.9807,0.4
302.920127,49.9796,49.9805,0.3
302.920139,49.9781,49.9800,-0.8
302.92015,49.9806,49.9803,0.1
302.920162,49.9793,49.9803,0.4
302.920174,49.9805,49.9800,-0.3
302.920185,49.9796,49.9799,-0.4
302.920197,49.9812,49.9802,0.4
302.920208,49.9801,49.9801,0.3
302.92022,49.9828,49.9807,0.7
302.920231,49.9824,49.9811,0.8
302.920243,49.9826,49.9811,0.3
302.920255,49.9784,49.9807,-0.5
302.920266,49.9807,49.9802,-0.7
302.920278,49.9818,49.9800,-0.7
302.920289,49.9806,49.9803,0.5
302.920301,49.9791,49.9806,0.2
302.920313,49.9802,49.9810,0.4
302.920324,49.9790,49.9799,-0.8
302.920336,49.9805,49.9796,-1.2
302.920347,49.9791,49.9806,1.1
302.920359,49.9795,49.9803,0.4
302.92037,49.9833,49.9807,0.1
302.920382,49.9809,49.9808,0.7
302.920394,49.9800,49.9799,-0.8
302.920405,49.9808,49.9799,-0.5
302.920417,49.9821,49.9800,0.1
302.920428,49.9811,49.9802,0.2
302.92044,49.9827,49.9803,0.1
302.920451,49.9808,49.9806,0.2
302.920463,49.9814,49.9813,0.8
302.920475,49.9798,49.9808,0.1
302.920486,49.9826,49.9803,-0.9
302.920498,49.9803,49.9810,0.2
302.920509,49.9800,49.9808,0.4
302.920521,49.9800,49.9804,-0.6
302.920532,49.9777,49.9792,-1.5
302.920544,49.9775,49.9787,-1.6
302.920556,49.9800,49.9798,0.7
302.920567,49.9797,49.9809,2.0
302.920579,49.9813,49.9808,0.8
302.92059,49.9789,49.9796,-1.0
302.920602,49.9783,49.9794,-1.1
302.920613,49.9792,49.9800,0.3
302.920625,49.9772,49.9803,1.2
302.920637,49.9788,49.9804,0.4
302.920648,49.9808,49.9804,-0.0
302.92066,49.9810,49.9804,0.0
302.920671,49.9791,49.9802,0.1
302.920683,49.9811,49.9797,-0.8
302.920694,49.9803,49.9796,-0.5
302.920706,49.9793,49.9796,0.1
302.920718,49.9786,49.9797,-0.1
302.920729,49.9799,49.9792,-0.3
302.920741,49.9806,49.9795,-0.1
302.920752,49.9805,49.9797,0.6
302.920764,49.9788,49.9801,0.8
302.920775,49.9822,49.9808,1.2
302.920787,49.9800,49.9808,0.6
302.920799,49.9795,49.9804,-0.4
302.92081,49.9812,49.9800,-0.8
302.920822,49.9820,49.9803,-0.3
302.920833,49.9814,49.9812,1.2
302.920845,49.9786,49.9810,0.2
302.920856,49.9819,49.9806,-0.7
302.920868,49.9818,49.9809,0.1
302.92088,49.9825,49.9807,-0.0
302.920891,49.9797,49.9810,0.4
302.920903,49.9800,49.9804,-0.2
302.920914,49.9819,49.9805,-0.3
302.920926,49.9812,49.9809,0.4
302.920938,49.9784,49.9809,0.4
302.920949,49.9806,49.9802,-0.9
302.920961,49.9800,49.9806,-0.2
302.920972,49.9810,49.9814,1.5
302.920984,49.9825,49.9810,0.6
302.920995,49.9796,49.9802,-1.5
302.921007,49.9831,49.9808,-0.0
302.921019,49.9804,49.9811,0.7
302.92103,49.9810,49.9806,-0.8
302.921042,49.9816,49.9802,-1.0
302.921053,49.9784,49.9797,-1.0
302.921065,49.9799,49.9802,-0.0
302.921076,49.9836,49.9810,1.2
302.921088,49.9793,49.9800,-0.1
302.9211,49.9801,49.9795,-1.4
302.921111,49.9792,49.9803,0.2
302.921123,49.9800,49.9800,0.2
302.921134,49.9797,49.9794,-1.3
302.921146,49.9832,49.9802,0.5
302.921157,49.9813,49.9808,1.3
302.921169,49.9819,49.9803,-0.2
302.921181,49.9809,49.9808,-0.2
302.921192,49.9800,49.9810,0.6
302.921204,49.9803,49.9807,0.1
302.921215,49.9810,49.9802,-0.8
302.921227,49.9813,49.9800,-0.6
302.921238,49.9790,49.9789,-1.1
302.92125,49.9807,49.9792,-0.7
302.921262,49.9807,49.9791,0.0
302.921273,49.9788,49.9789,-0.4
302.921285,49.9816,49.9793,0.4
302.921296,49.9812,49.9803,1.1
302.921308,49.9794,49.9807,1.2
302.921319,49.9805,49.9797,-0.6
302.921331,49.9801,49.9802,-0.4
302.921343,49.9820,49.9813,1.5
302.921354,49.9798,49.9815,1.4
302.921366,49.9824,49.9807,-0.7
302.921377,49.9801,49.9806,-0.7
302.921389,49.9802,49.9795,-1.4
302.9214,49.9810,49.9799,-0.6
302.921412,49.9809,49.9805,1.1
302.921424,49.9803,49.9798,-0.4
302.921435,49.9827,49.9807,0.3
302.921447,49.9812,49.9818,2.2
302.921458,49.9794,49.9810,-0.1
302.92147,49.9797,49.9803,-1.5
302.921481,49.9802,49.9797,-1.3
302.921493,49.9801,49.9799,-0.2
302.921505,49.9821,49.9799,0.1
302.921516,49.9808,49.9813,1.6
302.921528,49.9791,49.9806,0.5
302.921539,49.9810,49.9799,-1.7
302.921551,49.9812,49.9804,-0.1
302.921562,49.9814,49.9804,0.6
302.921574,49.9820,49.9806,0.1
302.921586,49.9780,49.9803,-0.2
302.921597,49.9812,49.9797,-1.1
302.921609,49.9793,49.9802,-0.0
302.92162,49.9800,49.9805,0.9
302.921632,49.9794,49.9807,0.3
302.921644,49.9787,49.9810,0.2
302.921655,49.9805,49.9810,0.4
302.921667,49.9820,49.9816,0.7
302.921678,49.9812,49.9820,1.0
302.92169,49.9806,49.9811,-0.5
302.921701,49.9831,49.9815,-0.0
302.921713,49.9804,49.9810,0.0
302.921725,49.9797,49.9805,-0.9
302.921736,49.9809,49.9804,-0.5
302.921748,49.9798,49.9806,-0.1
302.921759,49.9809,49.9811,0.6
302.921771,49.9790,49.9805,-0.2
302.921782,49.9831,49.9814,0.7
302.921794,49.9825,49.9818,1.5
302.921806,49.9818,49.9812,-0.1
302.921817,49.9817,49.9811,-0.5
302.921829,49.9782,49.9798,-1.4
302.92184,49.9807,49.9796,-1.4
302.921852,49.9770,49.9807,1.2
302.921863,49.9786,49.9800,0.3
302.921875,49.9824,49.9800,-0.6
302.921887,49.9803,49.9802,0.3
302.921898,49.9827,49.9807,1.0
302.92191,49.9791,49.9799,-0.5
302.921921,49.9817,49.9804,-0.4
302.921933,49.9817,49.9814,1.3
302.921944,49.9793,49.9810,0.5
302.921956,49.9826,49.9803,-0.9
302.921968,49.9829,49.9804,-0.5
302.921979,49.9773,49.9809,0.7
302.921991,49.9828,49.9805,-0.1
302.922002,49.9823,49.9816,0.8
302.922014,49.9805,49.9816,0.8
302.922025,49.9802,49.9811,-0.8
302.922037,49.9821,49.9808,-0.6
302.922049,49.9776,49.9803,-0.7
302.92206,49.9824,49.9817,0.8
302.922072,49.9837,49.9820,1.6
302.922083,49.9808,49.9807,-1.1
302.922095,49.9809,49.9801,-1.8
302.922106,49.9801,49.9814,1.1
302.922118,49.9815,49.9816,1.6
302.92213,49.9823,49.9815,-0.1
302.922141,49.9797,49.9811,-0.3
302.922153,49.9786,49.9797,-1.9
302.922164,49.9828,49.9802,-0.6
302.922176,49.9784,49.9805,1.0
302.922188,49.9803,49.9805,0.3
302.922199,49.9801,49.9805,-0.1
302.922211,49.9807,49.9799,-0.4
302.922222,49.9805,49.9802,-0.1
302.922234,49.9809,49.9809,0.8
302.922245,49.9796,49.9813,1.1
302.922257,49.9835,49.9812,0.1
302.922269,49.9828,49.9823,1.1
302.92228,49.9818,49.9821,0.6
302.922292,49.9821,49.9821,0.0
302.922303,49.9803,49.9816,-0.6
302.922315,49.9817,49.9809,-1.2
302.922326,49.9825,49.9820,0.4
302.922338,49.9825,49.9829,2.0
302.92235,49.9813,49.9821,-0.3
302.922361,49.9818,49.9816,-1.5
302.922373,49.9797,49.9818,-0.1
302.922384,49.9803,49.9810,-0.7
302.922396,49.9823,49.9813,-0.1
302.922407,49.9844,49.9821,1.3
302.922419,49.9818,49.9826,1.1
302.922431,49.9825,49.9822,-0.0
302.922442,49.9818,49.9815,-1.2
302.922454,49.9796,49.9816,-0.5
302.922465,49.9820,49.9824,0.9
302.922477,49.9783,49.9824,0.8
302.922488,49.9834,49.9825,0.2
302.9225,49.9826,49.9829,0.9
302.922512,49.9836,49.9824,-0.1
302.922523,49.9818,49.9826,-0.4
302.922535,49.9832,49.9830,0.7
302.922546,49.9832,49.9824,-0.4
302.922558,49.9824,49.9824,-0.4
302.922569,49.9873,49.9829,0.3
302.922581,49.9802,49.9834,0.8
302.922593,49.9822,49.9819,-1.1
302.922604,49.9843,49.9820,-1.3
302.922616,49.9821,49.9827,0.9
302.922627,49.9852,49.9828,0.6
302.922639,49.9816,49.9826,-0.1
302.92265,49.9836,49.9822,-0.5
302.922662,49.9815,49.9819,-0.7
302.922674,49.9805,49.9817,-0.6
302.922685,49.9814,49.9823,0.6
302.922697,49.9811,49.9818,-0.1
302.922708,49.9818,49.9819,-0.2
302.92272,49.9814,49.9822,0.6
302.922731,49.9832,49.9819,-0.2
302.922743,49.9812,49.9819,-0.1
302.922755,49.9844,49.9824,0.4
302.922766,49.9815,49.9825,0.7
302.922778,49.9828,49.9826,0.1
302.922789,49.9810,49.9824,-0.1
302.922801,49.9817,49.9818,-1.0
302.922813,49.9815,49.9825,0.3
302.922824,49.9833,49.9822,0.1
302.922836,49.9808,49.9824,-0.1
302.922847,49.9800,49.9828,0.5
302.922859,49.9831,49.9823,-0.1
302.92287,49.9850,49.9821,-0.7
302.922882,49.9833,49.9823,-0.0
302.922894,49.9815,49.9829,0.9
302.922905,49.9842,49.9827,0.3
302.922917,49.9830,49.9819,-1.2
302.922928,49.9823,49.9819,-0.5
302.92294,49.9832,49.9821,0.1
302.922951,49.9833,49.9827,0.8
302.922963,49.9830,49.9827,0.4
302.922975,49.9803,49.9823,-0.4
302.922986,49.9823,49.9821,-0.6
302.922998,49.9834,49.9821,-0.3
302.923009,49.9840,49.9819,-0.4
302.923021,49.9813,49.9821,0.2
302.923032,49.9800,49.9818,-0.4
302.923044,49.9813,49.9813,-0.8
302.923056,49.9811,49.9811,-0.5
302.923067,49.9833,49.9818,0.5
302.923079,49.9849,49.9829,1.5
302.92309,49.9830,49.9832,1.2
302.923102,49.9828,49.9832,0.3
302.923113,49.9823,49.9828,-0.6
302.923125,49.9834,49.9827,-0.5
302.923137,49.9815,49.9829,0.2
302.923148,49.9832,49.9827,0.0
302.92316,49.9816,49.9823,-0.5
302.923171,49.9814,49.9820,-0.7
302.923183,49.9824,49.9819,-0.5
302.923194,49.9810,49.9818,-0.2
302.923206,49.9821,49.9826,0.7
302.923218,49.9828,49.9831,1.1
302.923229,49.9844,49.9831,0.6
302.923241,49.9823,49.9834,0.6
302.923252,49.9816,49.9822,-0.9
302.923264,49.9816,49.9821,-1.3
302.923275,49.9820,49.9824,0.2
302.923287,49.9826,49.9825,0.4
302.923299,49.9835,49.9824,0.3
302.92331,49.9824,49.9825,0.3
302.923322,49.9820,49.9830,0.5
302.923333,49.9842,49.9830,0.1
302.923345,49.9816,49.9827,-0.1
302.923356,49.9820,49.9827,0.0
302.923368,49.9832,49.9829,0.3
302.92338,49.9847,49.9826,0.2
302.923391,49.9812,49.9821,-0.5
302.923403,49.9829,49.9820,-0.5
302.923414,49.9843,49.9831,0.9
302.923426,49.9826,49.9831,0.8
302.923438,49.9845,49.9825,-0.7
302.923449,49.9835,49.9827,0.0
302.923461,49.9847,49.9822,-0.2
302.923472,49.9830,49.9819,-0.7
302.923484,49.9792,49.9812,-0.9
302.923495,49.9828,49.9806,-1.4
302.923507,49.9832,49.9818,0.8
302.923519,49.9829,49.9826,2.1
302.92353,49.9838,49.9824,0.4
302.923542,49.9838,49.9826,0.3
302.923553,49.9818,49.9825,0.0
302.923565,49.9823,49.9818,-0.9
302.923576,49.9819,49.9815,-1.0
302.923588,49.9832,49.9819,0.3
302.9236,49.9809,49.9825,0.9
302.923611,49.9826,49.9818,-0.1
302.923623,49.9838,49.9823,-0.0
302.923634,49.9828,49.9821,0.3
302.923646,49.9804,49.9817,-0.6
302.923657,49.9811,49.9815,-0.2
302.923669,49.9814,49.9816,-0.4
302.923681,49.9808,49.9821,0.7
302.923692,49.9842,49.9824,1.0
302.923704,49.9801,49.9826,0.6
302.923715,49.9814,49.9829,0.3
302.923727,49.9803,49.9820,-0.3
302.923738,49.9824,49.9818,-0.8
302.92375,49.9813,49.9831,1.5
302.923762,49.9836,49.9825,0.7
302.923773,49.9836,49.9815,-1.6
302.923785,49.9838,49.9823,-0.2
302.923796,49.9821,49.9821,0.6
302.923808,49.9832,49.9815,-0.9
302.923819,49.9848,49.9822,0.2
302.923831,49.9792,49.9822,0.5
302.923843,49.9828,49.9816,-0.8
302.923854,49.9812,49.9821,0.0
302.923866,49.9818,49.9824,1.1
302.923877,49.9828,49.9823,0.3
302.923889,49.9825,49.9832,1.2
302.9239,49.9836,49.9833,0.8
302.923912,49.9843,49.9822,-1.1
302.923924,49.9811,49.9819,-1.3
302.923935,49.9816,49.9822,-0.1
302.923947,49.9799,49.9819,-0.2
302.923958,49.9819,49.9823,-0.1
302.92397,49.9816,49.9823,0.5
302.923981,49.9814,49.9818,-0.5
302.923993,49.9803,49.9812,-1.1
302.924005,49.9797,49.9814,-0.3
302.924016,49.9806,49.9811,-0.5
302.924028,49.9841,49.9815,0.2
302.924039,49.9828,49.9824,1.3
302.924051,49.9796,49.9824,1.0
302.924063,49.9813,49.9818,-0.7
302.924074,49.9824,49.9814,-0.9
302.924086,49.9829,49.9820,0.8
302.924097,49.9797,49.9816,0.1
302.924109,49.9812,49.9813,-1.0
302.92412,49.9820,49.9818,-0.0
302.924132,49.9815,49.9817,0.5
302.924144,49.9825,49.9816,-0.2
302.924155,49.9805,49.9823,0.7
302.924167,49.9809,49.9818,0.0
302.924178,49.9804,49.9814,-0.7
302.92419,49.9845,49.9811,-0.6
302.924201,49.9822,49.9818,0.6
302.924213,49.9810,49.9822,1.0
302.924225,49.9811,49.9817,-0.2
302.924236,49.9843,49.9823,-0.0
302.924248,49.9796,49.9820,0.3
302.924259,49.9780,49.9806,-1.5
302.924271,49.9810,49.9808,-1.1
302.924282,49.9820,49.9817,1.2
302.924294,49.9826,49.9826,1.7
302.924306,49.9829,49.9824,0.4
302.924317,49.9818,49.9817,-0.9
302.924329,49.9812,49.9817,-0.5
302.92434,49.9832,49.9824,0.6
302.924352,49.9815,49.9822,0.2
302.924363,49.9809,49.9817,-0.8
302.924375,49.9810,49.9816,-0.6
302.924387,49.9817,49.9815,-0.2
302.924398,49.9815,49.9824,0.8
302.92441,49.9824,49.9824,0.6
302.924421,49.9814,49.9823,-0.1
302.924433,49.9803,49.9818,-0.4
302.924444,49.9787,49.9810,-1.1
302.924456,49.9821,49.9810,-0.6
302.924468,49.9812,49.9815,0.3
302.924479,49.9829,49.9821,1.1
302.924491,49.9813,49.9822,0.8
302.924502,49.9796,49.9817,-0.4
302.924514,49.9821,49.9820,-0.0
302.924525,49.9817,49.9816,-0.1
302.924537,49.9800,49.9812,-1.0
302.924549,49.9816,49.9815,0.2
302.92456,49.9816,49.9810,-0.3
302.924572,49.9797,49.9813,-0.3
302.924583,49.9814,49.9815,0.5
302.924595,49.9808,49.9818,0.5
302.924606,49.9803,49.9810,-0.6
302.924618,49.9821,49.9816,-0.2
302.92463,49.9810,49.9823,1.2
302.924641,49.9809,49.9813,-0.2
302.924653,49.9824,49.9821,0.1
302.924664,49.9831,49.9825,1.2
302.924676,49.9818,49.9822,-0.0
302.924688,49.9812,49.9820,-0.5
302.924699,49.9804,49.9817,-0.5
302.924711,49.9823,49.9819,-0.2
302.924722,49.9810,49.9820,0.2
302.924734,49.9842,49.9821,0.3
302.924745,49.9811,49.9822,0.4
302.924757,49.9827,49.9813,-1.0
302.924769,49.9834,49.9815,-0.5
302.92478,49.9825,49.9815,0.2
302.924792,49.9817,49.9814,-0.4
302.924803,49.9806,49.9815,-0.2
302.924815,49.9821,49.9815,0.1
302.924826,49.9845,49.9813,-0.2
302.924838,49.9811,49.9814,-0.2
302.92485,49.9809,49.9818,0.5
302.924861,49.9828,49.9818,0.2
302.924873,49.9806,49.9815,-0.1
302.924884,49.9803,49.9818,0.0
302.924896,49.9826,49.9820,0.4
302.924907,49.9798,49.9814,-0.0
302.924919,49.9815,49.9818,-0.2
302.924931,49.9837,49.9821,0.7
302.924942,49.9844,49.9823,0.7
302.924954,49.9819,49.9820,-0.2
302.924965,49.9816,49.9823,-0.1
302.924977,49.9809,49.9823,0.2
302.924988,49.9813,49.9824,0.1
302.925,49.9808,49.9821,-0.2
302.925012,49.9832,49.9819,-0.3
302.925023,49.9830,49.9821,-0.0
302.925035,49.9812,49.9821,0.1
302.925046,49.9812,49.9813,-1.0
302.925058,49.9801,49.9822,0.2
302.925069,49.9832,49.9826,1.1
302.925081,49.9812,49.9822,-0.2
302.925093,49.9839,49.9829,0.6
302.925104,49.9813,49.9833,1.0
302.925116,49.9802,49.9826,-0.3
302.925127,49.9844,49.9817,-1.6
302.925139,49.9818,49.9815,-0.9
302.92515,49.9826,49.9822,0.7
302.925162,49.9826,49.9829,1.5
302.925174,49.9816,49.9825,0.2
302.925185,49.9810,49.9819,-0.9
302.925197,49.9830,49.9821,-0.1
302.925208,49.9825,49.9826,0.8
302.92522,49.9808,49.9827,0.6
302.925231,49.9822,49.9823,-0.3
302.925243,49.9804,49.9820,-0.9
302.925255,49.9800,49.9823,0.2
302.925266,49.9822,49.9820,0.2
302.925278,49.9829,49.9825,0.4
302.925289,49.9844,49.9833,1.5
302.925301,49.9820,49.9829,0.3
302.925313,49.9836,49.9828,-0.3
302.925324,49.9831,49.9826,-0.1
302.925336,49.9816,49.9820,-0.7
302.925347,49.9816,49.9812,-1.3
302.925359,49.9808,49.9813,-0.5
302.92537,49.9800,49.9819,0.7
302.925382,49.9805,49.9818,0.4
302.925394,49.9823,49.9817,0.0
302.925405,49.9854,49.9820,0.3
302.925417,49.9821,49.9822,0.5
302.925428,49.9813,49.9818,-0.4
302.92544,49.9829,49.9822,0.1
302.925451,49.9817,49.9823,0.5
302.925463,49.9805,49.9820,-0.0
302.925475,49.9823,49.9813,-0.8
302.925486,49.9825,49.9819,-0.1
302.925498,49.9805,49.9825,1.2
302.925509,49.9817,49.9818,-0.5
302.925521,49.9832,49.9813,-1.3
302.925532,49.9788,49.9809,-0.8
302.925556,49.9836,49.9818,0.7
302.925567,49.9831,49.9825,1.5
302.925579,49.9813,49.9812,-0.7
302.925579,49.9816,49.9812,-1.3
302.92559,49.9831,49.9817,0.4
302.925602,49.9809,49.9819,0.5
302.925613,49.9835,49.9817,-0.0
302.925625,49.9798,49.9814,-0.4
302.925637,49.9810,49.9807,-0.9
302.925648,49.9823,49.9810,-0.3
302.92566,49.9815,49.9821,1.7
302.925671,49.9811,49.9819,0.8
302.925683,49.9828,49.9818,-0.3
302.925694,49.9820,49.9821,0.4
302.925706,49.9792,49.9816,-0.4
302.925718,49.9799,49.9814,-0.7
302.925729,49.9799,49.9814,-0.2
302.925741,49.9820,49.9820,0.9
302.925752,49.9819,49.9828,1.7
302.925764,49.9828,49.9824,0.5
