Time,ID,Grade,A,B,C,D,F,N
2020-03-11 18:15:42,000994,B,0.00,0.67,0.24,0.09,0.00,0.00
2020-03-11 18:15:52,000995,C,0.00,0.01,0.94,0.05,0.00,0.00
2020-03-11 18:16:20,000996,C,0.01,0.27,0.63,0.09,0.01,0.00
2020-03-11 18:22:52,000997,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-11 18:24:57,000998,A,0.72,0.23,0.02,0.01,0.01,0.00
2020-03-11 18:26:51,000999,B,0.02,0.55,0.42,0.01,0.00,0.00
2020-03-11 18:29:30,001000,B,0.01,0.85,0.12,0.01,0.00,0.00
2020-03-11 18:29:38,001001,C,0.00,0.05,0.83,0.11,0.00,0.00
2020-03-11 18:30:06,001002,B,0.23,0.64,0.12,0.00,0.00,0.00
2020-03-11 18:31:05,001003,B,0.08,0.82,0.08,0.01,0.00,0.00
2020-03-11 18:31:24,001004,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-11 18:33:26,001005,B,0.01,0.79,0.18,0.01,0.00,0.00
2020-03-11 18:35:16,001006,C,0.00,0.16,0.80,0.03,0.01,0.00
2020-03-11 18:35:40,001007,B,0.03,0.68,0.22,0.04,0.01,0.03
2020-03-11 18:35:54,001008,C,0.00,0.14,0.82,0.03,0.00,0.00
2020-03-11 18:36:03,001009,C,0.25,0.19,0.29,0.07,0.20,0.00
2020-03-11 18:36:10,001010,C,0.00,0.30,0.66,0.03,0.00,0.00
2020-03-11 18:36:25,001011,B,0.00,0.94,0.05,0.01,0.00,0.00
2020-03-11 18:42:30,001012,B,0.01,0.97,0.02,0.00,0.00,0.01
2020-03-11 18:42:48,001013,B,0.02,0.87,0.11,0.00,0.00,0.00
2020-03-11 18:44:06,001014,A,0.88,0.10,0.02,0.00,0.00,0.00
2020-03-11 18:45:37,001015,C,0.00,0.38,0.59,0.01,0.00,0.00
2020-03-11 18:45:58,001016,B,0.23,0.68,0.08,0.00,0.00,0.00
2020-03-11 18:47:31,001017,C,0.17,0.14,0.47,0.06,0.04,0.12
2020-03-11 18:48:41,001018,C,0.01,0.33,0.65,0.01,0.00,0.00
2020-03-11 18:49:02,001019,C,0.00,0.12,0.86,0.02,0.00,0.00
2020-03-11 18:49:29,001020,B,0.00,0.97,0.02,0.00,0.00,0.00
2020-03-11 18:51:31,001021,C,0.00,0.34,0.65,0.01,0.00,0.00
2020-03-11 18:55:28,001022,A,0.96,0.04,0.00,0.00,0.00,0.00
2020-03-11 18:57:25,001023,C,0.04,0.41,0.51,0.02,0.01,0.00
2020-03-11 18:57:33,001024,B,0.08,0.50,0.36,0.04,0.01,0.00
2020-03-11 18:57:39,001025,C,0.00,0.00,0.58,0.30,0.11,0.00
2020-03-11 18:58:49,001026,B,0.00,0.80,0.19,0.01,0.00,0.00
2020-03-11 18:58:56,001027,B,0.03,0.62,0.36,0.00,0.00,0.00
2020-03-11 18:59:53,001028,A,0.86,0.04,0.06,0.00,0.04,0.00
2020-03-11 18:59:58,001029,A,0.79,0.03,0.11,0.01,0.05,0.01
2020-03-11 19:00:02,001030,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-11 19:08:00,001031,C,0.00,0.00,0.96,0.04,0.00,0.00
2020-03-11 19:08:12,001032,C,0.03,0.14,0.82,0.00,0.00,0.00
2020-03-11 19:08:20,001033,D,0.00,0.00,0.42,0.56,0.02,0.00
2020-03-11 19:08:51,001034,C,0.00,0.05,0.93,0.02,0.00,0.00
2020-03-11 19:09:34,001035,C,0.00,0.00,0.95,0.04,0.01,0.00
2020-03-11 19:09:56,001036,N,0.09,0.00,0.01,0.00,0.08,0.83
2020-03-11 19:14:14,001037,B,0.00,0.97,0.03,0.00,0.00,0.00
2020-03-11 19:15:24,001038,C,0.01,0.39,0.58,0.01,0.01,0.00
2020-03-11 19:16:26,001039,N,0.00,0.00,0.00,0.00,0.01,0.99
2020-03-11 19:17:57,001040,B,0.00,0.61,0.38,0.01,0.00,0.00
2020-03-11 19:18:11,001041,B,0.00,0.98,0.02,0.00,0.00,0.00
2020-03-11 19:18:29,001042,A,0.95,0.05,0.00,0.00,0.00,0.00
2020-03-11 19:18:34,001043,A,0.66,0.32,0.01,0.00,0.00,0.00
2020-03-11 19:19:20,001044,C,0.00,0.00,0.93,0.07,0.00,0.00
2020-03-11 19:24:35,001045,A,0.50,0.21,0.20,0.00,0.03,0.06
2020-03-11 19:31:17,001046,C,0.00,0.00,0.99,0.01,0.00,0.00
2020-03-11 19:37:28,001047,C,0.00,0.39,0.58,0.02,0.00,0.00
2020-03-11 19:37:43,001048,B,0.01,0.61,0.36,0.02,0.00,0.00
2020-03-11 19:38:05,001049,B,0.00,0.99,0.01,0.00,0.00,0.00
2020-03-11 19:41:23,001050,A,0.50,0.21,0.08,0.00,0.14,0.08
2020-03-11 19:41:42,001051,A,0.88,0.01,0.02,0.00,0.06,0.02
2020-03-11 19:47:39,001052,C,0.00,0.00,0.81,0.17,0.02,0.00
2020-03-11 19:47:55,001053,C,0.00,0.11,0.81,0.08,0.00,0.00
2020-03-11 20:00:14,001054,N,0.01,0.00,0.00,0.00,0.01,0.98
2020-03-12 07:03:31,001058,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 07:03:36,001059,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 07:03:41,001060,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 07:03:44,001061,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 07:23:46,001062,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 07:24:00,001063,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 07:32:11,001064,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 07:39:51,001065,B,0.17,0.79,0.04,0.00,0.00,0.00
2020-03-12 07:39:54,001066,A,0.94,0.00,0.00,0.00,0.00,0.05
2020-03-12 07:42:35,001067,N,0.02,0.00,0.00,0.00,0.00,0.98
2020-03-12 07:48:28,001068,B,0.05,0.81,0.14,0.00,0.00,0.00
2020-03-12 07:48:32,001069,B,0.00,0.84,0.15,0.00,0.00,0.00
2020-03-12 07:48:36,001070,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 07:51:08,001071,A,1.00,0.00,0.00,0.00,0.00,0.00
2020-03-12 07:51:26,001072,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 07:51:32,001073,C,0.00,0.49,0.50,0.01,0.00,0.00
2020-03-12 07:51:38,001074,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 07:51:59,001075,B,0.43,0.55,0.01,0.00,0.00,0.00
2020-03-12 07:52:06,001076,A,0.99,0.00,0.00,0.00,0.00,0.01
2020-03-12 07:53:00,001077,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 07:53:33,001078,C,0.03,0.44,0.53,0.01,0.00,0.00
2020-03-12 07:53:40,001079,A,0.49,0.37,0.14,0.00,0.00,0.00
2020-03-12 07:53:53,001080,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 07:54:44,001081,C,0.00,0.08,0.90,0.02,0.00,0.00
2020-03-12 07:54:49,001082,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 07:55:33,001083,A,0.99,0.01,0.00,0.00,0.00,0.00
2020-03-12 07:55:38,001084,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 07:55:43,001085,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 07:56:02,001086,B,0.05,0.82,0.12,0.01,0.00,0.00
2020-03-12 07:56:13,001087,A,0.99,0.00,0.00,0.00,0.00,0.00
2020-03-12 07:56:25,001088,A,0.52,0.31,0.08,0.03,0.02,0.04
2020-03-12 07:56:30,001089,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 07:56:34,001090,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 07:56:48,001091,B,0.03,0.80,0.15,0.01,0.00,0.00
2020-03-12 07:57:04,001092,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-12 07:57:07,001093,B,0.08,0.81,0.09,0.01,0.01,0.00
2020-03-12 07:57:19,001094,A,0.61,0.20,0.19,0.00,0.00,0.00
2020-03-12 07:57:26,001095,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 07:58:53,001096,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 07:58:57,001097,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 07:59:01,001098,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 08:00:35,001099,A,0.51,0.48,0.01,0.00,0.00,0.00
2020-03-12 08:07:25,001100,A,0.83,0.14,0.01,0.01,0.01,0.01
2020-03-12 08:10:02,001101,A,0.79,0.19,0.01,0.00,0.01,0.01
2020-03-12 08:20:30,001102,A,0.47,0.35,0.14,0.01,0.02,0.01
2020-03-12 08:20:36,001103,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 08:21:25,001104,N,0.01,0.00,0.00,0.00,0.00,0.98
2020-03-12 08:21:30,001105,C,0.01,0.43,0.55,0.01,0.00,0.00
2020-03-12 08:32:07,001106,A,0.98,0.01,0.00,0.00,0.00,0.01
2020-03-12 08:33:07,001107,A,0.55,0.41,0.03,0.00,0.00,0.00
2020-03-12 08:33:09,001108,A,0.53,0.36,0.08,0.00,0.00,0.02
2020-03-12 08:33:12,001109,N,0.02,0.00,0.00,0.00,0.00,0.98
2020-03-12 08:33:22,001110,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 08:38:17,001111,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 08:38:21,001112,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 08:45:04,001113,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 08:48:34,001114,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 08:52:01,001115,C,0.00,0.04,0.94,0.02,0.00,0.00
2020-03-12 08:58:22,001116,C,0.00,0.00,0.59,0.38,0.02,0.00
2020-03-12 08:58:29,001117,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 09:02:09,001118,C,0.00,0.37,0.61,0.02,0.00,0.00
2020-03-12 09:02:24,001119,A,0.55,0.45,0.01,0.00,0.00,0.00
2020-03-12 09:02:33,001120,B,0.04,0.94,0.03,0.00,0.00,0.00
2020-03-12 09:02:41,001121,A,0.94,0.06,0.00,0.00,0.00,0.00
2020-03-12 09:04:17,001122,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 09:05:35,001123,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 09:06:21,001124,N,0.27,0.01,0.00,0.00,0.01,0.71
2020-03-12 09:06:41,001125,A,0.79,0.20,0.01,0.00,0.00,0.00
2020-03-12 09:06:45,001126,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 09:06:49,001127,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 09:07:42,001128,A,0.94,0.05,0.00,0.00,0.00,0.01
2020-03-12 09:07:45,001129,N,0.02,0.00,0.00,0.00,0.00,0.98
2020-03-12 09:07:48,001130,A,0.66,0.20,0.04,0.02,0.01,0.06
2020-03-12 09:11:56,001131,A,0.94,0.05,0.00,0.00,0.00,0.01
2020-03-12 09:12:08,001132,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 09:15:28,001133,A,0.90,0.09,0.00,0.00,0.00,0.00
2020-03-12 09:15:43,001134,A,0.88,0.11,0.00,0.00,0.00,0.00
2020-03-12 09:15:50,001135,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 09:16:31,001136,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 09:17:03,001137,A,0.85,0.09,0.06,0.01,0.00,0.00
2020-03-12 09:19:59,001138,A,0.97,0.03,0.00,0.00,0.00,0.00
2020-03-12 09:20:30,001139,B,0.00,0.82,0.18,0.00,0.00,0.00
2020-03-12 09:20:41,001140,A,0.99,0.01,0.00,0.00,0.00,0.00
2020-03-12 09:20:50,001141,N,0.38,0.00,0.00,0.00,0.00,0.61
2020-03-12 09:20:56,001142,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 09:22:49,001143,A,0.92,0.07,0.00,0.00,0.00,0.00
2020-03-12 09:22:54,001144,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 09:26:02,001145,C,0.01,0.13,0.85,0.00,0.00,0.00
2020-03-12 09:27:04,001146,B,0.01,0.70,0.29,0.00,0.00,0.00
2020-03-12 09:27:07,001147,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 09:27:12,001148,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 09:27:15,001149,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 09:28:06,001150,N,0.22,0.01,0.00,0.01,0.01,0.74
2020-03-12 09:29:58,001151,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 09:30:07,001152,A,0.46,0.46,0.06,0.01,0.00,0.00
2020-03-12 09:30:35,001153,A,0.68,0.29,0.03,0.00,0.00,0.00
2020-03-12 09:34:10,001154,B,0.47,0.48,0.04,0.00,0.00,0.00
2020-03-12 09:34:14,001155,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 09:34:32,001156,A,0.97,0.00,0.00,0.00,0.00,0.03
2020-03-12 09:35:47,001157,C,0.00,0.02,0.85,0.10,0.02,0.00
2020-03-12 09:35:54,001158,B,0.01,0.55,0.41,0.01,0.01,0.00
2020-03-12 09:36:02,001159,N,0.07,0.00,0.00,0.00,0.00,0.92
2020-03-12 09:36:49,001160,C,0.01,0.42,0.44,0.12,0.00,0.00
2020-03-12 09:37:11,001161,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 09:42:08,001162,B,0.09,0.88,0.03,0.00,0.00,0.00
2020-03-12 09:42:22,001163,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 09:47:33,001164,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 09:47:36,001165,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 09:57:43,001166,B,0.04,0.72,0.23,0.01,0.00,0.00
2020-03-12 09:57:53,001167,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 09:57:58,001168,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 09:58:01,001169,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:01:16,001170,B,0.21,0.66,0.12,0.01,0.00,0.00
2020-03-12 10:01:21,001171,A,1.00,0.00,0.00,0.00,0.00,0.00
2020-03-12 10:01:25,001172,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:01:29,001173,B,0.39,0.60,0.01,0.00,0.00,0.00
2020-03-12 10:04:22,001174,A,0.99,0.00,0.00,0.00,0.00,0.00
2020-03-12 10:05:59,001175,B,0.06,0.79,0.14,0.00,0.00,0.00
2020-03-12 10:06:28,001176,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:08:20,001177,B,0.04,0.83,0.13,0.00,0.00,0.00
2020-03-12 10:08:24,001178,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:15:04,001179,A,0.96,0.04,0.00,0.00,0.00,0.00
2020-03-12 10:22:04,001180,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:22:07,001181,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:25:56,001182,A,0.89,0.00,0.00,0.00,0.00,0.10
2020-03-12 10:25:59,001183,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:26:09,001184,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:26:49,001185,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-12 10:26:53,001186,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:29:42,001187,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:31:05,001188,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:31:14,001189,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:31:46,001190,A,0.62,0.36,0.01,0.00,0.00,0.00
2020-03-12 10:32:05,001191,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:32:09,001192,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:32:49,001193,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:33:52,001194,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:34:05,001195,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:34:23,001196,A,0.84,0.16,0.00,0.00,0.00,0.00
2020-03-12 10:34:35,001197,A,0.97,0.02,0.00,0.00,0.00,0.01
2020-03-12 10:34:45,001198,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:34:48,001199,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:35:06,001200,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:35:20,001201,N,0.11,0.02,0.00,0.00,0.00,0.86
2020-03-12 10:35:23,001202,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:36:28,001203,A,0.95,0.01,0.00,0.00,0.00,0.03
2020-03-12 10:37:41,001204,N,0.08,0.00,0.00,0.00,0.00,0.92
2020-03-12 10:39:00,001205,N,0.04,0.00,0.00,0.00,0.00,0.96
2020-03-12 10:39:03,001206,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:39:16,001207,N,0.05,0.00,0.00,0.00,0.01,0.94
2020-03-12 10:39:23,001208,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:39:31,001209,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:39:49,001210,N,0.03,0.00,0.00,0.00,0.00,0.97
2020-03-12 10:41:25,001211,A,0.98,0.01,0.01,0.00,0.00,0.00
2020-03-12 10:43:38,001212,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:43:50,001213,B,0.01,0.59,0.40,0.00,0.00,0.00
2020-03-12 10:43:54,001214,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:45:03,001215,A,0.92,0.08,0.00,0.00,0.00,0.00
2020-03-12 10:45:33,001216,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:46:13,001217,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-12 10:46:18,001218,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:46:30,001219,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:47:15,001220,A,0.95,0.05,0.00,0.00,0.00,0.00
2020-03-12 10:47:19,001221,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:47:23,001222,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:48:42,001223,A,0.56,0.38,0.02,0.01,0.01,0.01
2020-03-12 10:48:46,001224,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:50:19,001225,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:54:47,001226,A,0.87,0.10,0.02,0.01,0.00,0.01
2020-03-12 10:54:51,001227,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:54:54,001228,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:55:03,001229,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:55:06,001230,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:58:27,001231,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:59:00,001232,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:59:21,001233,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:59:27,001234,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:59:30,001235,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 10:59:43,001236,C,0.01,0.11,0.81,0.07,0.00,0.00
2020-03-12 10:59:52,001237,A,0.62,0.35,0.01,0.00,0.00,0.03
2020-03-12 10:59:56,001238,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:00:47,001239,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:01:08,001240,N,0.02,0.00,0.00,0.01,0.02,0.95
2020-03-12 11:01:12,001241,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:01:31,001242,N,0.32,0.00,0.00,0.00,0.00,0.68
2020-03-12 11:01:43,001243,N,0.11,0.00,0.00,0.00,0.01,0.87
2020-03-12 11:02:38,001244,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:03:10,001245,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:03:14,001246,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:04:12,001247,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-12 11:04:33,001248,N,0.01,0.00,0.00,0.00,0.00,0.98
2020-03-12 11:07:04,001249,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-12 11:07:07,001250,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:11:21,001251,A,0.80,0.18,0.02,0.00,0.00,0.00
2020-03-12 11:11:44,001252,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:12:19,001253,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:12:32,001254,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-12 11:13:19,001255,N,0.01,0.04,0.01,0.00,0.00,0.93
2020-03-12 11:13:22,001256,N,0.01,0.05,0.01,0.00,0.00,0.92
2020-03-12 11:14:21,001257,D,0.00,0.00,0.04,0.95,0.01,0.00
2020-03-12 11:14:28,001258,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:17:09,001259,A,0.97,0.03,0.00,0.00,0.00,0.00
2020-03-12 11:17:12,001260,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:17:15,001261,A,0.57,0.41,0.02,0.00,0.00,0.00
2020-03-12 11:17:18,001262,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:18:57,001263,A,0.99,0.00,0.00,0.00,0.00,0.00
2020-03-12 11:20:27,001264,A,0.91,0.04,0.01,0.00,0.00,0.03
2020-03-12 11:20:32,001265,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-12 11:20:36,001266,N,0.05,0.00,0.00,0.01,0.00,0.93
2020-03-12 11:23:21,001267,A,0.99,0.01,0.00,0.00,0.00,0.00
2020-03-12 11:23:24,001268,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:23:49,001269,A,0.73,0.26,0.01,0.00,0.00,0.00
2020-03-12 11:23:52,001270,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:23:55,001271,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:24:56,001272,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:25:00,001273,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:26:15,001274,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:26:18,001275,B,0.24,0.75,0.01,0.00,0.00,0.00
2020-03-12 11:26:40,001276,B,0.06,0.84,0.09,0.00,0.00,0.00
2020-03-12 11:26:44,001277,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:26:49,001278,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:26:52,001279,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:28:28,001280,B,0.05,0.48,0.44,0.03,0.00,0.00
2020-03-12 11:28:39,001281,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:28:43,001282,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:31:01,001283,A,1.00,0.00,0.00,0.00,0.00,0.00
2020-03-12 11:31:04,001284,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:32:11,001285,A,0.60,0.38,0.01,0.00,0.00,0.00
2020-03-12 11:32:21,001286,C,0.00,0.01,0.98,0.01,0.00,0.00
2020-03-12 11:34:35,001287,N,0.10,0.00,0.00,0.00,0.00,0.89
2020-03-12 11:36:34,001288,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:36:38,001289,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:37:07,001290,C,0.22,0.28,0.42,0.02,0.01,0.06
2020-03-12 11:37:13,001291,C,0.00,0.05,0.91,0.04,0.00,0.00
2020-03-12 11:37:21,001292,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:38:37,001293,N,0.01,0.00,0.00,0.00,0.00,0.98
2020-03-12 11:38:40,001294,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:38:43,001295,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:39:18,001296,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:39:48,001297,A,0.42,0.39,0.09,0.01,0.00,0.09
2020-03-12 11:39:51,001298,B,0.07,0.89,0.03,0.00,0.00,0.00
2020-03-12 11:39:55,001299,C,0.00,0.04,0.90,0.06,0.00,0.00
2020-03-12 11:46:51,001300,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:47:14,001301,A,0.70,0.18,0.07,0.03,0.00,0.01
2020-03-12 11:50:19,001302,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:50:22,001303,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:51:25,001304,N,0.33,0.02,0.01,0.01,0.01,0.63
2020-03-12 11:51:36,001305,N,0.03,0.00,0.00,0.01,0.01,0.95
2020-03-12 11:51:41,001306,B,0.06,0.60,0.24,0.09,0.01,0.00
2020-03-12 11:51:48,001307,B,0.03,0.83,0.14,0.00,0.00,0.00
2020-03-12 11:52:24,001308,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:52:28,001309,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:52:32,001310,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:52:35,001311,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:54:19,001312,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:54:22,001313,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:54:45,001314,B,0.36,0.55,0.06,0.00,0.00,0.02
2020-03-12 11:54:48,001315,B,0.09,0.87,0.03,0.00,0.00,0.00
2020-03-12 11:54:52,001316,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:55:10,001317,N,0.13,0.00,0.00,0.00,0.00,0.87
2020-03-12 11:55:13,001318,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 11:56:17,001319,D,0.00,0.00,0.05,0.83,0.12,0.00
2020-03-12 11:56:24,001320,D,0.00,0.16,0.35,0.41,0.08,0.00
2020-03-12 11:56:31,001321,N,0.37,0.03,0.11,0.09,0.02,0.39
2020-03-12 11:56:34,001322,B,0.42,0.58,0.00,0.00,0.00,0.00
2020-03-12 11:56:39,001323,N,0.02,0.00,0.00,0.00,0.00,0.98
2020-03-12 12:00:13,001324,B,0.10,0.84,0.06,0.00,0.00,0.00
2020-03-12 12:00:36,001325,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-12 12:00:39,001326,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-12 12:01:10,001327,C,0.00,0.00,0.46,0.40,0.13,0.00
2020-03-12 12:01:19,001328,B,0.17,0.80,0.03,0.00,0.00,0.00
