Time,ID,Grade,A,B,C,D,F,N
2020-02-27 23:01:58,000110,B,0.10,0.89,0.01,0.00,0.00,0.00
2020-02-27 23:02:02,000111,B,0.03,0.87,0.09,0.01,0.01,0.00
2020-02-27 23:02:06,000112,B,0.03,0.77,0.11,0.07,0.01,0.00
2020-02-27 23:02:10,000113,B,0.03,0.58,0.27,0.10,0.01,0.00
2020-02-27 23:02:25,000750,C,0.01,0.27,0.58,0.14,0.01,0.00
2020-02-27 23:02:30,000751,A,0.83,0.12,0.04,0.00,0.00,0.00
2020-02-27 23:02:35,000751,A,0.83,0.12,0.04,0.00,0.00,0.00
2020-02-27 23:02:40,000752,D,0.06,0.33,0.19,0.39,0.03,0.00
2020-02-27 23:02:47,000753,B,0.28,0.60,0.08,0.02,0.01,0.02
2020-02-27 23:02:53,000753,B,0.28,0.60,0.08,0.02,0.01,0.02
2020-02-27 23:02:58,000754,C,0.01,0.43,0.49,0.06,0.01,0.00
2020-02-27 23:03:02,000755,D,0.01,0.32,0.20,0.44,0.04,0.00
2020-02-27 23:03:11,000109,F,0.16,0.03,0.12,0.04,0.63,0.02
2020-02-27 23:03:17,000109,F,0.16,0.03,0.12,0.04,0.63,0.02
2020-02-27 23:04:29,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:04:35,001366,D,0.00,0.19,0.32,0.46,0.04,0.00
2020-02-27 23:04:40,001367,A,0.94,0.02,0.00,0.00,0.00,0.03
2020-02-27 23:07:23,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:07:57,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:08:09,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:08:16,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:09:34,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:09:42,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:09:46,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:11:32,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:14:13,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:16:39,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:16:54,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:17:27,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:18:14,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:21:13,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:21:27,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:22:38,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:22:42,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:26:00,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:27:12,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:29:39,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:29:42,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:30:34,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:30:42,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:31:16,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:31:24,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:32:55,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:32:59,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:34:50,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:35:38,001365,B,0.22,0.71,0.06,0.01,0.00,0.00
2020-02-27 23:35:58,001366,D,0.00,0.19,0.32,0.46,0.04,0.00
2020-02-27 23:36:05,001366,D,0.00,0.19,0.32,0.46,0.04,0.00
2020-02-27 23:39:22,001366,D,0.00,0.19,0.32,0.46,0.04,0.00
2020-02-27 23:40:58,001366,D,0.00,0.19,0.32,0.46,0.04,0.00
2020-02-27 23:41:56,001366,D,0.00,0.19,0.32,0.46,0.04,0.00
2020-02-27 23:44:59,001367,A,0.94,0.02,0.00,0.00,0.00,0.03
2020-02-27 23:45:21,001368,B,0.00,0.52,0.42,0.06,0.00,0.00
2020-02-27 23:46:57,001368,B,0.00,0.52,0.42,0.06,0.00,0.00
2020-02-27 23:47:05,001369,B,0.01,0.81,0.06,0.11,0.01,0.00
2020-02-27 23:47:13,001370,C,0.00,0.09,0.59,0.26,0.06,0.00
2020-02-27 23:47:22,001371,B,0.31,0.68,0.00,0.00,0.00,0.00
2020-02-27 23:48:28,001371,B,0.31,0.68,0.00,0.00,0.00,0.00
2020-02-27 23:48:35,001371,B,0.31,0.68,0.00,0.00,0.00,0.00
2020-02-27 23:48:47,001372,B,0.37,0.52,0.08,0.02,0.01,0.00
2020-02-27 23:48:57,001373,C,0.00,0.12,0.77,0.10,0.01,0.00
2020-02-27 23:50:15,001373,C,0.00,0.12,0.77,0.10,0.01,0.00
2020-02-27 23:50:20,001373,C,0.00,0.12,0.77,0.10,0.01,0.00
2020-02-27 23:50:53,001373,C,0.00,0.12,0.77,0.10,0.01,0.00
2020-02-27 23:51:00,001374,B,0.10,0.88,0.01,0.00,0.00,0.00
2020-02-27 23:51:37,001374,B,0.10,0.88,0.01,0.00,0.00,0.00
2020-02-27 23:51:41,001374,B,0.10,0.88,0.01,0.00,0.00,0.00
2020-02-27 23:52:27,001374,B,0.10,0.88,0.01,0.00,0.00,0.00
2020-02-27 23:52:34,001374,B,0.10,0.88,0.01,0.00,0.00,0.00
2020-02-27 23:52:39,001375,B,0.00,0.67,0.21,0.11,0.00,0.00
2020-02-27 23:52:48,001376,C,0.01,0.13,0.51,0.28,0.06,0.00
2020-02-27 23:52:57,001377,B,0.02,0.90,0.04,0.04,0.00,0.00
2020-02-27 23:53:58,001377,B,0.02,0.90,0.04,0.04,0.00,0.00
2020-02-27 23:54:30,001376,C,0.01,0.13,0.51,0.28,0.06,0.00
2020-02-27 23:54:58,001376,C,0.01,0.13,0.51,0.28,0.06,0.00
2020-02-27 23:55:08,001376,C,0.01,0.13,0.51,0.28,0.06,0.00
2020-02-27 23:56:47,001376,C,0.01,0.13,0.51,0.28,0.06,0.00
2020-02-27 23:57:19,001376,C,0.01,0.13,0.51,0.28,0.06,0.00
2020-02-27 23:58:45,001376,C,0.01,0.13,0.51,0.28,0.06,0.00
2020-02-27 23:59:00,001376,C,0.01,0.13,0.51,0.28,0.06,0.00
2020-02-27 23:59:08,001376,C,0.01,0.13,0.51,0.28,0.06,0.00
2020-02-28 00:02:02,001376,C,0.01,0.13,0.51,0.28,0.06,0.00
2020-02-28 00:02:09,001376,C,0.01,0.13,0.51,0.28,0.06,0.00
2020-02-28 00:02:16,001377,B,0.02,0.90,0.04,0.04,0.00,0.00
2020-02-28 00:02:56,001377,B,0.02,0.90,0.04,0.04,0.00,0.00
2020-02-28 00:03:25,001377,B,0.02,0.90,0.04,0.04,0.00,0.00
2020-02-28 00:03:33,001377,B,0.02,0.90,0.04,0.04,0.00,0.00
2020-02-28 00:03:41,001377,B,0.02,0.90,0.04,0.04,0.00,0.00
2020-02-28 00:04:21,001377,B,0.02,0.90,0.04,0.04,0.00,0.00
2020-02-28 00:19:03,001377,B,0.02,0.90,0.04,0.04,0.00,0.00
2020-02-28 00:19:21,001377,B,0.02,0.90,0.04,0.04,0.00,0.00
2020-02-28 00:19:50,001376,C,0.01,0.13,0.51,0.28,0.06,0.00
2020-02-28 00:20:02,001377,B,0.02,0.90,0.04,0.04,0.00,0.00
2020-02-28 00:20:10,001377,B,0.02,0.90,0.04,0.04,0.00,0.00
2020-02-28 00:20:48,001377,B,0.02,0.90,0.04,0.04,0.00,0.00
2020-02-28 00:21:28,001377,B,0.02,0.90,0.04,0.04,0.00,0.00
2020-02-28 00:21:55,001377,B,0.02,0.90,0.04,0.04,0.00,0.00
2020-02-28 00:22:01,001378,B,0.39,0.47,0.09,0.03,0.01,0.00
2020-02-28 00:22:34,001379,A,0.65,0.33,0.01,0.00,0.00,0.00
2020-02-28 00:22:41,001380,B,0.01,0.48,0.45,0.04,0.02,0.00
2020-02-28 00:22:50,001381,N,0.26,0.11,0.01,0.01,0.02,0.61
2020-02-28 00:22:58,001382,B,0.00,0.79,0.18,0.03,0.00,0.00
2020-02-28 00:23:06,001383,C,0.01,0.19,0.64,0.13,0.02,0.00
2020-02-28 00:23:12,001384,B,0.14,0.79,0.06,0.00,0.00,0.00
2020-02-28 00:23:19,001385,B,0.39,0.60,0.01,0.00,0.00,0.00
2020-02-28 00:23:25,001386,B,0.30,0.65,0.04,0.00,0.00,0.00
2020-02-28 00:23:32,001387,C,0.00,0.20,0.61,0.15,0.04,0.00
2020-02-28 00:23:38,001388,C,0.00,0.48,0.49,0.03,0.00,0.00
2020-02-28 00:23:46,001389,B,0.00,0.91,0.05,0.04,0.00,0.00
2020-02-28 00:23:54,001390,B,0.01,0.88,0.09,0.02,0.00,0.00
2020-02-28 00:24:52,001390,B,0.01,0.88,0.09,0.02,0.00,0.00
2020-02-28 00:24:57,001391,B,0.27,0.53,0.09,0.11,0.01,0.00
2020-02-28 00:25:03,001392,C,0.00,0.08,0.47,0.29,0.15,0.00
2020-02-28 00:25:48,001390,B,0.01,0.88,0.09,0.02,0.00,0.00
2020-02-28 00:25:54,001393,B,0.20,0.65,0.15,0.00,0.00,0.00
2020-02-28 00:25:59,001394,C,0.00,0.20,0.46,0.30,0.03,0.00
2020-02-28 00:26:04,001395,A,0.72,0.27,0.00,0.00,0.00,0.00
2020-02-28 00:26:27,001396,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-02-28 00:26:32,001397,D,0.00,0.06,0.21,0.62,0.12,0.00
2020-02-28 00:26:39,001398,A,0.96,0.03,0.00,0.00,0.00,0.00
2020-02-28 00:26:47,001399,F,0.00,0.02,0.25,0.17,0.56,0.00
2020-02-28 00:28:34,001399,F,0.00,0.02,0.25,0.17,0.56,0.00
2020-02-28 00:28:41,001398,A,0.96,0.03,0.00,0.00,0.00,0.00
2020-02-28 00:28:48,001399,F,0.00,0.02,0.25,0.17,0.56,0.00
2020-02-28 00:28:55,001400,A,0.89,0.05,0.01,0.00,0.00,0.05
2020-02-28 00:29:02,001401,B,0.35,0.48,0.15,0.01,0.00,0.00
2020-02-28 00:29:07,001402,B,0.19,0.42,0.36,0.01,0.02,0.00
2020-02-28 00:29:15,001403,F,0.00,0.00,0.01,0.33,0.65,0.00
2020-02-28 00:29:22,001404,B,0.17,0.58,0.19,0.04,0.01,0.00
2020-02-28 00:33:27,001404,B,0.17,0.58,0.19,0.04,0.01,0.00
2020-02-28 00:33:35,001405,A,0.98,0.02,0.00,0.00,0.00,0.00
2020-02-28 00:36:20,001406,A,0.99,0.01,0.00,0.00,0.00,0.00
2020-02-28 00:36:27,001407,N,0.43,0.02,0.00,0.00,0.00,0.55
2020-02-28 00:36:33,001408,B,0.04,0.51,0.15,0.13,0.16,0.01
2020-02-28 00:36:40,001409,B,0.03,0.77,0.16,0.03,0.01,0.00
2020-02-28 00:36:46,001410,B,0.06,0.91,0.03,0.01,0.00,0.00
2020-02-28 00:37:21,001345,C,0.00,0.34,0.52,0.10,0.04,0.00
2020-02-28 00:37:26,001346,B,0.25,0.73,0.01,0.00,0.00,0.00
2020-02-28 00:37:38,001347,B,0.33,0.35,0.24,0.05,0.02,0.00
2020-02-28 00:38:35,001348,A,0.43,0.38,0.07,0.10,0.01,0.00
2020-02-28 00:38:41,001349,C,0.04,0.12,0.70,0.11,0.03,0.00
2020-02-28 00:38:48,001350,C,0.18,0.15,0.62,0.03,0.02,0.00
2020-02-28 00:38:55,001351,A,0.44,0.36,0.11,0.08,0.01,0.00
2020-02-28 00:41:46,001352,B,0.00,0.43,0.40,0.16,0.01,0.00
2020-02-28 00:41:51,001353,C,0.00,0.42,0.56,0.01,0.00,0.00
2020-02-28 00:42:13,001354,B,0.06,0.52,0.07,0.25,0.01,0.10
2020-02-28 00:42:20,001355,B,0.06,0.85,0.08,0.00,0.00,0.00
2020-02-28 00:42:49,001354,B,0.06,0.52,0.07,0.25,0.01,0.10
2020-02-28 00:42:56,001355,B,0.06,0.85,0.08,0.00,0.00,0.00
2020-02-28 00:43:01,001356,B,0.05,0.89,0.03,0.02,0.00,0.00
2020-02-28 00:43:07,001357,B,0.01,0.79,0.19,0.01,0.00,0.00
2020-02-28 00:43:14,001358,C,0.02,0.30,0.57,0.09,0.03,0.00
2020-02-28 01:21:21,000578,N,0.02,0.00,0.00,0.00,0.00,0.98
2020-02-28 01:21:32,000579,B,0.10,0.89,0.01,0.00,0.00,0.00
2020-02-28 01:21:40,000580,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-02-28 01:21:47,000581,B,0.14,0.80,0.00,0.01,0.00,0.05
2020-02-28 01:21:55,000582,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-02-28 01:22:02,000583,A,0.60,0.39,0.00,0.00,0.00,0.00
2020-02-28 07:03:14,001451,N,0.04,0.00,0.00,0.00,0.00,0.96
2020-02-28 07:03:17,001452,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-02-28 07:49:31,001453,D,0.00,0.19,0.24,0.55,0.02,0.00
2020-02-28 08:00:42,001454,C,0.02,0.36,0.46,0.14,0.02,0.00
2020-02-28 08:26:56,001455,B,0.10,0.80,0.06,0.02,0.00,0.00
2020-02-28 08:30:58,001456,D,0.05,0.20,0.25,0.28,0.21,0.00
2020-02-28 08:31:10,001457,B,0.11,0.46,0.04,0.36,0.03,0.00
2020-02-28 08:32:48,001456,D,0.05,0.20,0.25,0.28,0.21,0.00
2020-02-28 08:33:00,001457,B,0.11,0.46,0.04,0.36,0.03,0.00
2020-02-28 08:33:32,001457,B,0.11,0.46,0.04,0.36,0.03,0.00
2020-02-28 08:48:36,001458,A,0.61,0.35,0.01,0.02,0.01,0.00
2020-02-28 08:49:20,001459,B,0.09,0.86,0.05,0.00,0.00,0.00
2020-02-28 08:51:08,001460,A,0.49,0.31,0.03,0.02,0.07,0.07
2020-02-28 08:56:18,001461,C,0.00,0.09,0.82,0.06,0.02,0.00
2020-02-28 09:03:35,001462,B,0.02,0.54,0.41,0.02,0.00,0.00
2020-02-28 09:06:55,001463,B,0.26,0.73,0.01,0.00,0.00,0.00
2020-02-28 09:14:55,001464,B,0.13,0.68,0.15,0.02,0.01,0.00
2020-02-28 09:15:31,001465,D,0.01,0.12,0.28,0.44,0.16,0.00
2020-02-28 09:15:37,001466,D,0.00,0.01,0.22,0.68,0.08,0.00
2020-02-28 09:16:52,001467,C,0.04,0.29,0.45,0.17,0.04,0.00
2020-02-28 09:19:04,001468,B,0.04,0.93,0.02,0.00,0.00,0.00
2020-02-28 09:22:05,001469,B,0.05,0.80,0.13,0.01,0.00,0.00
2020-02-28 09:34:24,001470,B,0.06,0.80,0.11,0.03,0.00,0.00
2020-02-28 09:35:16,001471,A,0.75,0.23,0.01,0.00,0.00,0.01
2020-02-28 09:41:25,001472,B,0.10,0.85,0.04,0.00,0.00,0.00
2020-02-28 09:59:47,001473,C,0.31,0.11,0.38,0.12,0.05,0.04
2020-02-28 09:59:59,001474,B,0.19,0.79,0.01,0.01,0.00,0.00
2020-02-28 10:00:24,001475,B,0.17,0.58,0.16,0.06,0.02,0.00
2020-02-28 10:13:58,001476,B,0.03,0.88,0.08,0.01,0.01,0.00
2020-02-28 10:16:53,001477,B,0.05,0.69,0.04,0.01,0.00,0.21
2020-02-28 10:16:58,001478,B,0.02,0.55,0.38,0.04,0.01,0.00
2020-02-28 10:17:08,001479,B,0.27,0.71,0.02,0.00,0.00,0.00
2020-02-28 10:20:27,001480,B,0.02,0.65,0.16,0.18,0.00,0.00
2020-02-28 10:24:08,001475,B,0.17,0.58,0.16,0.06,0.02,0.00
2020-02-28 10:24:15,001476,B,0.03,0.88,0.08,0.01,0.01,0.00
2020-02-28 10:24:21,001477,B,0.05,0.69,0.04,0.01,0.00,0.21
2020-02-28 10:24:27,001478,B,0.02,0.55,0.38,0.04,0.01,0.00
2020-02-28 10:24:33,001479,B,0.27,0.71,0.02,0.00,0.00,0.00
2020-02-28 10:24:39,001480,B,0.02,0.65,0.16,0.18,0.00,0.00
2020-02-28 10:36:46,001481,B,0.19,0.80,0.01,0.00,0.00,0.00
2020-02-28 10:51:37,001482,D,0.00,0.07,0.11,0.67,0.12,0.02
2020-02-28 11:00:17,001483,B,0.05,0.95,0.00,0.00,0.00,0.00
2020-02-28 11:10:06,001484,B,0.01,0.63,0.33,0.02,0.01,0.00
2020-02-28 11:10:16,001485,D,0.18,0.08,0.09,0.58,0.06,0.01
2020-02-28 11:10:28,001486,B,0.44,0.51,0.01,0.04,0.00,0.00
2020-02-28 11:11:27,001487,B,0.05,0.94,0.00,0.00,0.00,0.00
2020-02-28 11:17:41,001488,B,0.11,0.88,0.01,0.00,0.00,0.00
2020-02-28 11:27:43,001489,A,0.78,0.20,0.01,0.01,0.00,0.00
2020-02-28 11:29:08,001490,B,0.07,0.60,0.11,0.20,0.01,0.01
2020-02-28 11:29:21,001491,B,0.03,0.96,0.01,0.00,0.00,0.00
2020-02-28 11:30:41,001492,B,0.16,0.55,0.07,0.20,0.02,0.00
2020-02-28 11:34:04,001493,B,0.17,0.71,0.05,0.06,0.01,0.00
2020-02-28 11:36:12,001494,B,0.01,0.55,0.41,0.02,0.01,0.00
2020-02-28 11:37:37,001495,B,0.15,0.82,0.03,0.00,0.00,0.00
2020-02-28 11:38:31,001496,A,0.62,0.35,0.02,0.00,0.01,0.00
2020-02-28 11:38:40,001497,B,0.34,0.54,0.03,0.08,0.01,0.00
2020-02-28 11:39:04,001498,A,0.44,0.44,0.11,0.00,0.00,0.00
2020-02-28 11:39:13,001499,B,0.01,0.79,0.17,0.02,0.00,0.00
2020-02-28 11:40:19,001500,D,0.00,0.11,0.20,0.59,0.09,0.00
2020-02-28 11:40:37,001501,B,0.02,0.94,0.04,0.00,0.00,0.00
2020-02-28 11:41:12,001502,B,0.00,0.52,0.37,0.07,0.04,0.00
2020-02-28 11:46:57,001503,B,0.14,0.71,0.09,0.06,0.00,0.00
2020-02-28 11:47:35,001504,C,0.00,0.06,0.68,0.25,0.00,0.00
2020-02-28 11:48:24,001505,C,0.12,0.14,0.54,0.19,0.01,0.00
2020-02-28 11:50:28,001506,A,0.68,0.21,0.10,0.01,0.00,0.00
2020-02-28 11:54:26,001507,C,0.04,0.21,0.51,0.23,0.01,0.00
2020-02-28 11:56:14,001508,B,0.02,0.85,0.06,0.04,0.01,0.02
2020-02-28 11:58:46,001509,B,0.27,0.65,0.04,0.03,0.00,0.00
2020-02-28 11:58:53,001510,B,0.45,0.54,0.01,0.00,0.00,0.00
2020-02-28 12:00:30,001511,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-02-28 12:05:34,001512,C,0.02,0.15,0.69,0.13,0.01,0.00
2020-02-28 12:07:08,001513,B,0.14,0.84,0.01,0.00,0.00,0.00
2020-02-28 12:08:29,001514,B,0.06,0.60,0.29,0.04,0.01,0.00
2020-02-28 12:08:34,001515,B,0.15,0.43,0.24,0.17,0.01,0.00
2020-02-28 12:08:56,001516,B,0.01,0.62,0.36,0.01,0.00,0.00
2020-02-28 12:09:18,001517,B,0.13,0.44,0.42,0.00,0.00,0.00
2020-02-28 12:10:00,001518,C,0.02,0.44,0.45,0.09,0.00,0.00
2020-02-28 12:15:16,001519,C,0.00,0.07,0.66,0.25,0.02,0.00
2020-02-28 12:15:55,001520,A,0.49,0.44,0.06,0.00,0.00,0.00
2020-02-28 12:16:43,001521,B,0.03,0.41,0.36,0.04,0.16,0.00
2020-02-28 12:24:15,001522,B,0.08,0.75,0.13,0.03,0.00,0.00
2020-02-28 12:24:32,001523,C,0.00,0.19,0.51,0.30,0.00,0.00
2020-02-28 12:25:37,001524,N,0.01,0.00,0.00,0.00,0.01,0.98
2020-02-28 12:30:49,001525,B,0.08,0.90,0.02,0.00,0.00,0.00
2020-02-28 12:32:43,001526,B,0.15,0.84,0.00,0.01,0.00,0.00
2020-02-28 12:33:43,001527,B,0.08,0.89,0.02,0.01,0.00,0.00
2020-02-28 12:35:37,001528,B,0.18,0.82,0.00,0.00,0.00,0.00
2020-02-28 12:38:26,001529,B,0.01,0.45,0.42,0.12,0.00,0.00
2020-02-28 12:39:27,001530,D,0.00,0.00,0.16,0.60,0.24,0.00
2020-02-28 12:39:33,001531,B,0.01,0.55,0.37,0.05,0.01,0.00
2020-02-28 12:41:29,001532,C,0.01,0.36,0.38,0.24,0.02,0.00
2020-02-28 12:41:37,001533,C,0.05,0.26,0.46,0.21,0.01,0.00
2020-02-28 12:42:33,001534,B,0.09,0.89,0.02,0.00,0.00,0.00
2020-02-28 12:42:49,001535,B,0.05,0.63,0.24,0.03,0.05,0.00
2020-02-28 12:42:56,001536,C,0.00,0.04,0.66,0.29,0.00,0.00
2020-02-28 12:43:25,001537,B,0.12,0.74,0.11,0.02,0.00,0.00
2020-02-28 12:43:57,001538,A,0.59,0.37,0.01,0.01,0.00,0.02
2020-02-28 12:44:24,001539,C,0.00,0.08,0.58,0.32,0.01,0.00
2020-02-28 12:47:18,001540,B,0.13,0.57,0.15,0.13,0.01,0.02
2020-02-28 12:49:02,001541,D,0.00,0.05,0.45,0.49,0.01,0.00
2020-02-28 12:49:16,001542,B,0.06,0.69,0.17,0.07,0.01,0.00
2020-02-28 12:51:04,001543,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-02-28 12:52:17,001544,C,0.04,0.30,0.36,0.30,0.00,0.00
2020-02-28 12:52:25,001545,A,0.58,0.36,0.04,0.02,0.00,0.01
2020-02-28 12:52:28,001546,A,0.77,0.18,0.03,0.01,0.00,0.01
2020-02-28 12:52:54,001547,B,0.34,0.59,0.05,0.01,0.00,0.00
2020-02-28 12:54:11,001548,B,0.01,0.92,0.07,0.00,0.00,0.00
2020-02-28 12:56:06,001549,B,0.12,0.72,0.11,0.05,0.00,0.00
2020-02-28 12:59:34,001550,C,0.05,0.35,0.52,0.07,0.01,0.00
2020-02-28 13:00:19,001551,D,0.00,0.00,0.06,0.89,0.05,0.00
2020-02-28 13:03:55,001552,C,0.00,0.03,0.95,0.02,0.00,0.00
2020-02-28 13:04:10,001553,C,0.00,0.06,0.85,0.08,0.00,0.00
2020-02-28 13:06:05,001554,C,0.00,0.03,0.94,0.03,0.01,0.00
2020-02-28 13:06:09,001555,A,0.61,0.36,0.02,0.00,0.01,0.00
2020-02-28 13:06:23,001556,B,0.43,0.46,0.05,0.03,0.03,0.01
2020-02-28 13:07:20,001557,B,0.20,0.57,0.21,0.00,0.01,0.00
2020-02-28 13:09:24,001558,C,0.01,0.29,0.64,0.05,0.01,0.00
2020-02-28 13:10:03,001559,C,0.01,0.19,0.71,0.08,0.00,0.00
2020-02-28 13:13:56,001560,D,0.00,0.01,0.19,0.57,0.23,0.00
2020-02-28 13:16:30,001561,D,0.01,0.25,0.20,0.51,0.03,0.00
2020-02-28 13:16:36,001562,C,0.01,0.19,0.44,0.15,0.21,0.00
2020-02-28 13:16:40,001563,D,0.00,0.06,0.18,0.70,0.05,0.00
2020-02-28 13:17:01,001564,B,0.17,0.81,0.01,0.00,0.00,0.00
2020-02-28 13:17:55,001565,B,0.03,0.73,0.23,0.01,0.00,0.00
2020-02-28 13:18:51,001566,C,0.01,0.25,0.70,0.02,0.01,0.00
2020-02-28 13:20:00,001567,B,0.12,0.72,0.15,0.01,0.00,0.00
2020-02-28 13:22:54,001568,B,0.05,0.90,0.03,0.01,0.00,0.01
2020-02-28 13:23:35,001569,B,0.44,0.46,0.08,0.02,0.01,0.00
2020-02-28 13:26:33,001570,A,0.82,0.03,0.00,0.02,0.00,0.12
2020-02-28 13:28:34,001571,C,0.10,0.20,0.60,0.10,0.00,0.00
2020-02-28 13:29:52,001572,B,0.01,0.73,0.16,0.10,0.01,0.00
2020-02-28 13:30:29,001573,A,0.38,0.21,0.07,0.07,0.11,0.16
2020-02-28 13:31:00,001574,C,0.03,0.13,0.55,0.29,0.01,0.00
2020-02-28 13:38:19,001543,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-02-28 13:39:35,001543,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-02-28 13:42:22,001575,B,0.09,0.73,0.16,0.02,0.00,0.00
2020-02-28 13:42:30,001576,C,0.12,0.14,0.49,0.16,0.04,0.05
2020-02-28 13:43:04,001543,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-02-28 13:47:03,001577,B,0.02,0.84,0.13,0.00,0.01,0.00
2020-02-28 13:48:52,001578,D,0.11,0.18,0.14,0.56,0.01,0.00
2020-02-28 13:57:55,001579,B,0.16,0.67,0.10,0.04,0.01,0.01
2020-02-28 13:58:02,001580,A,0.62,0.34,0.01,0.01,0.00,0.01
2020-02-28 14:05:08,001581,B,0.08,0.57,0.17,0.16,0.02,0.00
2020-02-28 14:06:20,001582,A,0.69,0.17,0.00,0.01,0.00,0.12
2020-02-28 14:12:23,001583,N,0.18,0.36,0.02,0.02,0.02,0.40
2020-02-28 14:12:34,001584,A,0.63,0.27,0.03,0.00,0.00,0.06
2020-02-28 14:21:10,000001,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-02-28 15:04:09,000003,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-02-28 15:04:39,000004,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-02-28 15:04:53,000005,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-02-28 15:05:10,000123,A,0.56,0.29,0.03,0.07,0.01,0.02
2020-02-28 15:05:19,000124,B,0.15,0.79,0.04,0.02,0.00,0.00
2020-02-28 15:05:24,000125,B,0.19,0.47,0.26,0.07,0.01,0.00
2020-02-28 15:06:25,000126,A,0.33,0.28,0.17,0.18,0.03,0.01
2020-02-28 15:06:32,000124,B,0.15,0.79,0.04,0.02,0.00,0.00
2020-02-28 15:06:36,000125,B,0.19,0.47,0.26,0.07,0.01,0.00
2020-02-28 15:14:14,001585,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-02-28 15:31:54,001586,B,0.02,0.60,0.24,0.11,0.03,0.00
2020-02-28 15:32:04,001587,D,0.03,0.04,0.04,0.78,0.07,0.04
2020-02-28 15:39:01,001588,A,0.43,0.41,0.14,0.00,0.02,0.00
2020-02-28 16:11:07,000125,B,0.19,0.47,0.26,0.07,0.01,0.00
2020-02-28 16:12:07,000127,A,0.50,0.46,0.02,0.01,0.00,0.00
2020-02-28 16:12:12,000128,B,0.30,0.37,0.24,0.08,0.01,0.01
2020-02-28 16:12:17,000129,A,0.84,0.16,0.00,0.00,0.00,0.00
2020-02-28 16:12:22,000130,D,0.00,0.01,0.08,0.76,0.15,0.00
2020-02-28 16:17:39,001589,N,0.10,0.00,0.01,0.00,0.01,0.87
2020-02-28 16:18:05,001590,C,0.07,0.10,0.78,0.05,0.00,0.00
2020-02-28 16:18:17,001591,N,0.05,0.00,0.00,0.00,0.00,0.94
2020-02-28 16:42:49,001592,B,0.05,0.85,0.06,0.02,0.02,0.01
2020-02-28 16:44:31,001593,A,0.72,0.09,0.17,0.00,0.00,0.02
2020-02-28 17:25:24,001594,C,0.15,0.15,0.69,0.00,0.01,0.00
2020-02-28 17:25:59,001595,C,0.00,0.14,0.60,0.25,0.01,0.00
2020-02-28 17:27:04,001596,A,0.70,0.03,0.04,0.00,0.02,0.21
2020-02-28 17:29:31,001597,B,0.06,0.64,0.29,0.00,0.01,0.00
